UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft,saved_mm_cap0,saved_mm_cap1,saved_mm_cap2,saved_mm_cap3
5412643,Tulare,2024,6.0,6,2024-07-01,2,450.55000000000007,894.5409999999999,"[230.573, 219.97700000000003]","[Timestamp('2024-08-05 00:00:00'), Timestamp('2024-09-10 00:00:00')]",74.83279906799768,110.61652762495524,450.55000000000007,219.97700000000003,0.0,0.0
5412689,Tulare,2024,4.0,0,2024-07-01,1,299.529,434.555,[299.529],[Timestamp('2024-07-13 00:00:00')],67.73529909613553,66.56393176826239,299.529,0.0,0.0,0.0
5412749,Tulare,2024,8.0,9,2024-07-01,1,94.42,494.46500000000003,[94.42],[Timestamp('2024-08-15 00:00:00')],25.95337464094634,8.039756015741974,94.42,0.0,0.0,0.0
5412965,Tulare,2024,7.0,8,2024-07-01,3,530.42,937.2339999999999,"[288.73199999999997, 136.82600000000002, 104.862]","[Timestamp('2024-07-24 00:00:00'), Timestamp('2024-08-17 00:00:00'), Timestamp('2024-09-10 00:00:00')]",22.645038325219545,39.40741872855298,530.42,241.68800000000002,104.862,0.0
5413514,Tulare,2024,8.0,8,2024-07-01,3,539.512,1023.813,"[287.167, 138.253, 114.09199999999998]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-10 00:00:00'), Timestamp('2024-08-30 00:00:00')]",37.56540537922697,66.49273945852198,539.512,252.34499999999997,114.09199999999998,0.0
5414552,Tulare,2024,8.0,10,2024-07-01,2,371.428,759.439,"[232.23, 139.198]","[Timestamp('2024-07-03 00:00:00'), Timestamp('2024-07-26 00:00:00')]",79.35420570319411,96.70070182390414,371.428,139.198,0.0,0.0
5414938,Tulare,2024,8.0,9,2024-07-01,3,612.562,984.502,"[254.663, 144.80899999999997, 213.09000000000003]","[Timestamp('2024-07-11 00:00:00'), Timestamp('2024-07-31 00:00:00'), Timestamp('2024-09-07 00:00:00')]",33.45944560257488,67.24404500395168,612.562,357.899,213.09000000000003,0.0
5415134,Tulare,2024,7.0,0,2024-07-01,2,290.656,710.357,"[152.242, 138.41400000000002]","[Timestamp('2024-07-30 00:00:00'), Timestamp('2024-08-28 00:00:00')]",16.67380211676317,15.900067677329119,290.656,138.41400000000002,0.0,0.0
5415142,Tulare,2024,4.0,0,2024-07-01,0,0.0,301.82399999999996,[],[],35.312572365395624,0.0,0.0,0.0,0.0,0.0
5415294,Tulare,2024,9.0,11,2024-07-01,2,528.328,1062.7060000000001,"[220.73299999999998, 307.595]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-09-10 00:00:00')]",77.37722259484683,134.122550062632,528.328,307.595,0.0,0.0
5415327,Tulare,2024,8.0,9,2024-07-01,3,359.2629999999999,833.8069999999999,"[181.82199999999997, 118.675, 58.76599999999999]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-08-15 00:00:00'), Timestamp('2024-09-06 00:00:00')]",19.082762553050955,22.492554209634985,359.2629999999999,177.44099999999997,58.76599999999999,0.0
5415508,Tulare,2024,7.0,9,2024-07-01,2,520.173,999.7820000000002,"[284.72200000000004, 235.451]","[Timestamp('2024-07-28 00:00:00'), Timestamp('2024-09-06 00:00:00')]",40.5433219291992,69.1914087856868,520.173,235.451,0.0,0.0
5415533,Tulare,2024,7.0,7,2024-07-01,0,0.0,316.01300000000003,[],[],34.714424037163795,0.0,0.0,0.0,0.0,0.0
5415876,Tulare,2024,8.0,8,2024-07-01,3,509.56700000000006,913.0559999999999,"[95.862, 304.62100000000004, 109.08399999999999]","[Timestamp('2024-07-05 00:00:00'), Timestamp('2024-08-19 00:00:00'), Timestamp('2024-09-08 00:00:00')]",36.65449651322191,61.279271078585786,509.56700000000006,413.70500000000004,109.08399999999999,0.0
5416114,Tulare,2024,8.0,9,2024-07-01,3,404.369,834.415,"[132.976, 169.14700000000005, 102.246]","[Timestamp('2024-07-24 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",36.64836315301222,48.62028202040813,404.369,271.39300000000003,102.246,0.0
5416123,Tulare,2024,8.0,9,2024-07-01,2,334.45,824.672,"[202.19099999999997, 132.25900000000001]","[Timestamp('2024-07-15 00:00:00'), Timestamp('2024-08-10 00:00:00')]",17.854309589596003,19.591121529660047,334.45,132.25900000000001,0.0,0.0
5416457,Tulare,2024,10.0,11,2024-07-01,4,552.7280000000001,1044.0100000000002,"[203.29600000000002, 162.59600000000003, 102.70599999999999, 84.13]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-07-30 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",16.08843539461723,29.174962988175828,552.7280000000001,349.432,186.83599999999998,84.13
5416509,Tulare,2024,6.0,8,2024-07-01,1,38.923,475.791,[38.923],[Timestamp('2024-07-17 00:00:00')],94.84845467371225,12.112160109136818,38.923,0.0,0.0,0.0
5416568,Tulare,2024,6.0,8,2024-07-01,1,109.596,567.739,[109.596],[Timestamp('2024-07-14 00:00:00')],71.77913970823168,25.809404840759054,109.596,0.0,0.0,0.0
5416655,Tulare,2024,9.0,10,2024-07-01,3,441.31100000000004,929.489,"[176.58699999999996, 127.455, 137.26900000000003]","[Timestamp('2024-07-16 00:00:00'), Timestamp('2024-08-09 00:00:00'), Timestamp('2024-09-10 00:00:00')]",15.08885503880592,21.846711633958268,441.31100000000004,264.72400000000005,137.26900000000003,0.0
5417134,Tulare,2024,5.0,6,2024-07-01,2,527.1360000000001,692.682,"[420.12800000000004, 107.00800000000001]","[Timestamp('2024-07-07 00:00:00'), Timestamp('2024-07-27 00:00:00')]",74.86501383342964,129.47520975098024,527.1360000000001,107.00800000000001,0.0,0.0
5417321,Tulare,2024,4.0,0,2024-07-01,0,0.0,276.75200000000007,[],[],15.35669071121679,0.0,0.0,0.0,0.0,0.0
5417340,Tulare,2024,6.0,6,2024-07-01,2,503.1500000000001,963.2900000000001,"[280.65900000000005, 222.491]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-09-09 00:00:00')]",100.79522714153127,166.38818417408618,503.1500000000001,222.491,0.0,0.0
5417739,Tulare,2024,8.0,9,2024-07-01,3,482.269,719.596,"[307.30600000000004, 104.463, 70.5]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-13 00:00:00'), Timestamp('2024-09-08 00:00:00')]",21.888952661869283,34.633737897923346,482.269,174.963,70.5,0.0
5417864,Tulare,2024,9.0,9,2024-07-01,2,443.53499999999997,867.5219999999999,"[292.835, 150.70000000000002]","[Timestamp('2024-08-12 00:00:00'), Timestamp('2024-09-07 00:00:00')]",69.79049601602,101.55684924693382,443.53499999999997,150.70000000000002,0.0,0.0
5417952,Tulare,2024,9.0,9,2024-07-01,3,296.52299999999997,544.353,"[163.886, 99.74299999999998, 32.894000000000005]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-08-15 00:00:00'), Timestamp('2024-09-04 00:00:00')]",8.875808538708537,8.634781415103252,296.52299999999997,132.637,32.894000000000005,0.0
5418402,Tulare,2024,9.0,0,2024-07-01,3,407.334,1017.8549999999999,"[143.057, 155.08, 109.197]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-24 00:00:00'), Timestamp('2024-09-26 00:00:00')]",6.137698556091803,8.20240585186056,407.334,264.27700000000004,109.197,0.0
5418590,Tulare,2024,8.0,11,2024-07-01,2,381.655,952.633,"[178.90200000000002, 202.753]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-14 00:00:00')]",69.9331200665517,87.5666828707342,381.655,202.753,0.0,0.0
5418690,Tulare,2024,6.0,8,2024-07-01,2,436.02399999999994,710.64,"[341.65999999999997, 94.36399999999999]","[Timestamp('2024-08-04 00:00:00'), Timestamp('2024-09-02 00:00:00')]",3.547779986558647,5.075187732477845,436.02399999999994,94.36399999999999,0.0,0.0
5418855,Tulare,2024,7.0,8,2024-07-01,2,321.139,599.648,"[248.348, 72.79100000000001]","[Timestamp('2024-07-06 00:00:00'), Timestamp('2024-07-26 00:00:00')]",11.718464018609582,12.346639817822384,321.139,72.79100000000001,0.0,0.0
5419550,Tulare,2024,2.0,0,2024-07-01,2,774.3589999999999,774.3589999999999,"[479.103, 295.256]","[Timestamp('2024-07-18 00:00:00'), Timestamp('2024-09-01 00:00:00')]",18.916129296690315,48.05733256579991,774.3589999999999,295.256,0.0,0.0
5419737,Tulare,2024,8.0,11,2024-07-01,2,306.139,946.258,"[167.018, 139.12099999999998]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-20 00:00:00')]",23.787899049868386,23.892400351796777,306.139,139.12099999999998,0.0,0.0
5420059,Tulare,2024,7.0,0,2024-07-01,3,541.698,1117.413,"[205.75, 192.274, 143.674]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-22 00:00:00'), Timestamp('2024-09-23 00:00:00')]",36.87252511127107,65.53075166576546,541.698,335.948,143.674,0.0
5420186,Tulare,2024,7.0,0,2024-07-01,2,286.225,869.234,"[148.20999999999998, 138.01500000000001]","[Timestamp('2024-07-24 00:00:00'), Timestamp('2024-08-23 00:00:00')]",17.36359500613158,16.305429726476415,286.225,138.01500000000001,0.0,0.0
5420516,Tulare,2024,7.0,8,2024-07-01,2,521.944,890.674,"[289.155, 232.789]","[Timestamp('2024-08-01 00:00:00'), Timestamp('2024-09-08 00:00:00')]",82.28786922517999,140.91095674169074,521.944,232.789,0.0,0.0
5421009,Tulare,2024,6.0,7,2024-07-01,0,0.0,412.13599999999997,[],[],76.06632848121728,0.0,0.0,0.0,0.0,0.0
5421139,Tulare,2024,7.0,9,2024-07-01,3,597.143,1016.8789999999999,"[339.03799999999995, 171.01600000000002, 87.089]","[Timestamp('2024-07-18 00:00:00'), Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",35.381235820251284,69.31646096263883,597.143,258.105,87.089,0.0
5421438,Tulare,2024,8.0,8,2024-07-01,1,56.5,460.6940000000001,[56.5],[Timestamp('2024-07-18 00:00:00')],26.047426424702053,4.828345121376857,56.5,0.0,0.0,0.0
5421524,Tulare,2024,8.0,8,2024-07-01,2,320.376,975.6500000000001,"[153.025, 167.351]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-20 00:00:00')]",51.502978715584895,54.13490258853091,320.376,167.351,0.0,0.0
5421929,Tulare,2024,5.0,7,2024-07-01,2,278.59799999999996,396.88599999999997,"[225.28699999999998, 53.31099999999999]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-16 00:00:00')]",6.663615729952056,6.090780889544562,278.59799999999996,53.31099999999999,0.0,0.0
5422045,Tulare,2024,7.0,8,2024-07-01,2,199.673,590.24,"[117.737, 81.93599999999999]","[Timestamp('2024-08-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",75.20568557228516,49.266879446439944,199.673,81.93599999999999,0.0,0.0
5422371,Tulare,2024,10.0,12,2024-07-01,3,513.694,1078.001,"[193.866, 183.25400000000002, 136.57399999999998]","[Timestamp('2024-07-11 00:00:00'), Timestamp('2024-08-12 00:00:00'), Timestamp('2024-09-10 00:00:00')]",19.704065429989612,33.2082027132319,513.694,319.828,136.57399999999998,0.0
5423120,Tulare,2024,8.0,10,2024-07-01,3,463.717,962.758,"[139.885, 170.497, 153.33499999999998]","[Timestamp('2024-07-20 00:00:00'), Timestamp('2024-08-14 00:00:00'), Timestamp('2024-09-09 00:00:00')]",36.36670413841133,55.32762120390973,463.717,323.832,153.33499999999998,0.0
5423311,Tulare,2024,7.0,7,2024-07-01,2,586.3460000000001,1000.7840000000001,"[270.64400000000006, 315.70200000000006]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-09-10 00:00:00')]",67.47463282277299,129.8014470377351,586.3460000000001,315.70200000000006,0.0,0.0
5423501,Tulare,2024,8.0,0,2024-07-01,2,309.5,909.462,"[155.711, 153.78900000000002]","[Timestamp('2024-07-17 00:00:00'), Timestamp('2024-08-13 00:00:00')]",73.70174901868937,74.83822611969934,309.5,153.78900000000002,0.0,0.0
5423573,Tulare,2024,4.0,0,2024-07-01,1,164.061,280.19500000000005,[164.061],[Timestamp('2024-08-18 00:00:00')],18.784286626186738,10.110790184313721,164.061,0.0,0.0,0.0
5423605,Tulare,2024,7.0,9,2024-07-01,3,539.847,832.362,"[295.7299999999999, 168.26200000000003, 75.855]","[Timestamp('2024-07-07 00:00:00'), Timestamp('2024-08-06 00:00:00'), Timestamp('2024-08-26 00:00:00')]",73.79063202188958,130.69439411128943,539.847,244.11700000000002,75.855,0.0
5423858,Tulare,2024,7.0,0,2024-07-01,3,513.5740000000001,1012.259,"[202.769, 183.168, 127.637]","[Timestamp('2024-07-14 00:00:00'), Timestamp('2024-08-15 00:00:00'), Timestamp('2024-09-15 00:00:00')]",37.059696188141764,62.44388586000236,513.5740000000001,310.805,127.637,0.0
5423865,Tulare,2024,6.0,8,2024-07-01,2,308.929,768.4780000000001,"[191.646, 117.283]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-20 00:00:00')]",17.468871494630736,17.70551509830964,308.929,117.283,0.0,0.0
5423866,Tulare,2024,7.0,0,2024-07-01,2,316.554,710.854,"[181.873, 134.681]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-07-24 00:00:00')]",51.55027976991767,53.53821280277728,316.554,134.681,0.0,0.0
5424014,Tulare,2024,7.0,0,2024-07-01,2,357.072,877.432,"[199.15099999999998, 157.921]","[Timestamp('2024-07-09 00:00:00'), Timestamp('2024-08-06 00:00:00')]",78.89493793870103,92.42510918519638,357.072,157.921,0.0,0.0
5424316,Tulare,2024,6.0,0,2024-07-01,2,228.071,477.46799999999996,"[135.464, 92.607]","[Timestamp('2024-08-05 00:00:00'), Timestamp('2024-08-28 00:00:00')]",57.09971518326952,42.72568615998511,228.071,92.607,0.0,0.0
5424403,Tulare,2024,3.0,0,2024-07-01,2,291.58400000000006,400.90500000000003,"[148.518, 143.06600000000003]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-23 00:00:00')]",23.251084656027718,22.242927389577385,291.58400000000006,143.06600000000003,0.0,0.0
5424621,Tulare,2024,2.0,0,2024-07-01,1,277.725,372.707,[277.725],[Timestamp('2024-07-28 00:00:00')],96.26785152719204,87.7164995583642,277.725,0.0,0.0,0.0
5424794,Tulare,2024,3.0,0,2024-07-01,1,267.283,345.074,[267.283],[Timestamp('2024-08-06 00:00:00')],36.94774029866431,32.399943800025895,267.283,0.0,0.0,0.0
5424814,Tulare,2024,8.0,0,2024-07-01,3,547.307,1059.6589999999999,"[206.719, 178.67, 161.918]","[Timestamp('2024-07-10 00:00:00'), Timestamp('2024-08-13 00:00:00'), Timestamp('2024-09-22 00:00:00')]",40.714625760058375,73.10826666948907,547.307,340.58799999999997,161.918,0.0
5425882,Tulare,2024,7.0,8,2024-07-01,2,323.1880000000001,886.1560000000002,"[203.09200000000007, 120.096]","[Timestamp('2024-08-09 00:00:00'), Timestamp('2024-09-10 00:00:00')]",7.978281992215241,8.459596458333529,323.1880000000001,120.096,0.0,0.0
5426228,Tulare,2024,6.0,0,2024-07-01,0,0.0,527.536,[],[],76.19721388787094,0.0,0.0,0.0,0.0,0.0
5426595,Tulare,2024,5.0,5,2024-07-01,0,0.0,247.873,[],[],37.174041193895164,0.0,0.0,0.0,0.0,0.0
5426652,Tulare,2024,4.0,0,2024-07-01,0,0.0,364.97700000000003,[],[],38.14288027351904,0.0,0.0,0.0,0.0,0.0
5426694,Tulare,2024,4.0,0,2024-07-01,0,0.0,216.669,[],[],6.9553222698466675,0.0,0.0,0.0,0.0,0.0
5426928,Tulare,2024,7.0,7,2024-07-01,2,370.0450000000001,943.122,"[232.204, 137.84100000000004]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-21 00:00:00')]",29.202763692146988,35.453860533007,370.0450000000001,137.84100000000004,0.0,0.0
5427044,Tulare,2024,4.0,0,2024-07-01,2,257.62199999999996,335.085,"[139.815, 117.80699999999999]","[Timestamp('2024-07-09 00:00:00'), Timestamp('2024-08-10 00:00:00')]",18.432699141593762,15.579622107138016,257.62199999999996,117.80699999999999,0.0,0.0
5427073,Tulare,2024,4.0,0,2024-07-01,0,0.0,224.39300000000003,[],[],42.30710257717973,0.0,0.0,0.0,0.0,0.0
5427127,Tulare,2024,9.0,10,2024-07-01,2,376.984,959.598,"[204.13899999999998, 172.845]","[Timestamp('2024-08-07 00:00:00'), Timestamp('2024-09-10 00:00:00')]",69.2467954516722,85.64610871572569,376.984,172.845,0.0,0.0
5427505,Tulare,2024,7.0,0,2024-07-01,2,357.153,936.373,"[187.34400000000002, 169.809]","[Timestamp('2024-07-26 00:00:00'), Timestamp('2024-08-28 00:00:00')]",92.90724846413664,108.86516571755838,357.153,169.809,0.0,0.0
5427816,Tulare,2024,5.0,0,2024-07-01,0,0.0,402.72,[],[],10.972792686555131,0.0,0.0,0.0,0.0,0.0
5427951,Tulare,2024,4.0,6,2024-07-01,0,0.0,136.738,[],[],6.333655232972953,0.0,0.0,0.0,0.0,0.0
5428109,Tulare,2024,9.0,10,2024-07-01,3,662.9490000000001,852.792,"[324.0000000000001, 148.336, 190.61299999999997]","[Timestamp('2024-07-21 00:00:00'), Timestamp('2024-08-10 00:00:00'), Timestamp('2024-09-09 00:00:00')]",76.6826974360625,166.787131176313,662.9490000000001,338.94899999999996,190.61299999999997,0.0
5428587,Tulare,2024,7.0,0,2024-07-01,3,566.1250000000001,972.58,"[232.823, 169.92400000000004, 163.37800000000001]","[Timestamp('2024-07-12 00:00:00'), Timestamp('2024-08-11 00:00:00'), Timestamp('2024-09-15 00:00:00')]",57.423993561117385,106.65734368368629,566.1250000000001,333.302,163.37800000000001,0.0
5428651,Tulare,2024,9.0,0,2024-07-01,3,395.117,1000.7930000000001,"[144.757, 144.99699999999999, 105.363]","[Timestamp('2024-07-22 00:00:00'), Timestamp('2024-08-23 00:00:00'), Timestamp('2024-09-23 00:00:00')]",8.60887802432809,11.159823026044757,395.117,250.35999999999999,105.363,0.0
5428873,Tulare,2024,9.0,9,2024-07-01,3,416.63700000000006,911.6800000000001,"[155.908, 169.423, 91.30600000000001]","[Timestamp('2024-07-13 00:00:00'), Timestamp('2024-08-18 00:00:00'), Timestamp('2024-09-08 00:00:00')]",8.482282458500938,11.594595527107794,416.63700000000006,260.72900000000004,91.30600000000001,0.0
5428980,Tulare,2024,3.0,0,2024-07-01,0,0.0,147.058,[],[],35.86069407252672,0.0,0.0,0.0,0.0,0.0
5429011,Tulare,2024,9.0,0,2024-07-01,3,418.4200000000001,849.1340000000001,"[141.04500000000002, 147.261, 130.114]","[Timestamp('2024-07-13 00:00:00'), Timestamp('2024-08-17 00:00:00'), Timestamp('2024-09-22 00:00:00')]",4.493625362282487,6.168709724692383,418.4200000000001,277.375,130.114,0.0
5429251,Tulare,2024,7.0,9,2024-07-01,1,118.02100000000002,541.266,[118.02100000000002],[Timestamp('2024-07-17 00:00:00')],68.29030615392027,26.44255322372646,118.02100000000002,0.0,0.0,0.0
5429321,Tulare,2024,3.0,0,2024-07-01,0,0.0,194.26000000000002,[],[],84.18523944337879,0.0,0.0,0.0,0.0,0.0
5429678,Tulare,2024,4.0,0,2024-07-01,1,123.177,420.404,[123.177],[Timestamp('2024-09-11 00:00:00')],17.38944656729032,7.027492978409186,123.177,0.0,0.0,0.0
5430584,Tulare,2024,9.0,0,2024-07-01,3,604.059,1032.229,"[258.5, 166.98000000000002, 178.579]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-08-03 00:00:00'), Timestamp('2024-09-12 00:00:00')]",37.432672765888235,74.18485196289265,604.059,345.559,178.579,0.0
5430868,Tulare,2024,7.0,0,2024-07-01,2,314.214,899.7320000000001,"[160.196, 154.018]","[Timestamp('2024-08-02 00:00:00'), Timestamp('2024-09-12 00:00:00')]",39.345486511376066,40.56070439201285,314.214,154.018,0.0,0.0
5431065,Tulare,2024,3.0,0,2024-07-01,0,0.0,146.579,[],[],37.50791999864557,0.0,0.0,0.0,0.0,0.0
5431433,Tulare,2024,11.0,12,2024-07-01,3,409.05699999999996,933.9739999999999,"[105.62100000000001, 155.12, 148.31599999999997]","[Timestamp('2024-07-02 00:00:00'), Timestamp('2024-07-29 00:00:00'), Timestamp('2024-08-28 00:00:00')]",5.068087075657496,6.801628920299304,409.05699999999996,303.436,148.31599999999997,0.0
5431468,Tulare,2024,8.0,9,2024-07-01,3,465.86,889.531,"[220.15599999999998, 143.425, 102.279]","[Timestamp('2024-07-19 00:00:00'), Timestamp('2024-08-19 00:00:00'), Timestamp('2024-09-10 00:00:00')]",8.79726817885786,13.445850898302897,465.86,245.704,102.279,0.0
5432959,Tulare,2024,7.0,7,2024-07-01,2,555.425,1035.927,"[256.644, 298.781]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-09-10 00:00:00')]",117.8576256650581,214.76729571855276,555.425,298.781,0.0,0.0
5433285,Tulare,2024,9.0,11,2024-07-01,2,200.13100000000003,650.574,"[169.55700000000002, 30.574]","[Timestamp('2024-07-27 00:00:00'), Timestamp('2024-08-16 00:00:00')]",37.24658825816611,24.45602675424883,200.13100000000003,30.574,0.0,0.0
5433653,Tulare,2024,8.0,0,2024-07-01,3,441.012,966.7649999999999,"[132.851, 203.267, 104.894]","[Timestamp('2024-07-01 00:00:00'), Timestamp('2024-08-06 00:00:00'), Timestamp('2024-08-28 00:00:00')]",18.680092930706756,27.02803524788992,441.012,308.161,104.894,0.0
5434046,Tulare,2024,10.0,11,2024-07-01,3,315.52200000000005,920.854,"[131.273, 109.61700000000002, 74.632]","[Timestamp('2024-07-25 00:00:00'), Timestamp('2024-08-20 00:00:00'), Timestamp('2024-09-09 00:00:00')]",30.171655682104873,31.233009003048213,315.52200000000005,184.24900000000002,74.632,0.0
5434050,Tulare,2024,9.0,0,2024-07-01,2,362.11500000000007,981.0060000000001,"[197.00200000000007, 165.113]","[Timestamp('2024-08-01 00:00:00'), Timestamp('2024-09-07 00:00:00')]",66.2027972090743,78.65165981418617,362.11500000000007,165.113,0.0,0.0
5434503,Tulare,2024,2.0,0,2024-07-01,0,0.0,246.28799999999995,[],[],14.02627955307445,0.0,0.0,0.0,0.0,0.0
5434659,Tulare,2024,9.0,0,2024-07-01,2,261.70099999999996,800.313,"[172.04399999999998, 89.657]","[Timestamp('2024-08-05 00:00:00'), Timestamp('2024-08-28 00:00:00')]",2.8334675299800973,2.4328126183179832,261.70099999999996,89.657,0.0,0.0
1600013,Kings,2019,6.0,7,2019-07-01,2,325.871,855.225,"[195.304, 130.56699999999998]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-18 00:00:00')]",168.42877379780677,180.07235218590907,325.871,130.56699999999998,0.0,0.0
1600018,Kings,2019,6.0,9,2019-07-01,2,305.43499999999995,776.794,"[210.54399999999995, 94.89099999999999]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-14 00:00:00')]",16.50822241045989,16.54261454048168,305.43499999999995,94.89099999999999,0.0,0.0
1600305,Kings,2019,5.0,6,2019-07-01,2,449.87500000000006,848.406,"[338.15200000000004, 111.723]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-08-23 00:00:00')]",15.193881574432796,22.42568068667308,449.87500000000006,111.723,0.0,0.0
1600359,Kings,2019,8.0,8,2019-07-01,3,382.1379999999999,892.163,"[124.924, 153.69299999999998, 103.52099999999999]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-10 00:00:00')]",50.70265739364347,63.56762497077469,382.1379999999999,257.21399999999994,103.52099999999999,0.0
1600438,Kings,2019,7.0,8,2019-07-01,2,340.037,888.97,"[180.94, 159.09699999999998]","[Timestamp('2019-07-11 00:00:00'), Timestamp('2019-08-10 00:00:00')]",10.274746994740262,11.462579212107922,340.037,159.09699999999998,0.0,0.0
1600488,Kings,2019,8.0,8,2019-07-01,3,536.033,1198.558,"[235.758, 183.871, 116.40400000000001]","[Timestamp('2019-07-22 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-10 00:00:00')]",151.54376841356745,266.5106982087592,536.033,300.27500000000003,116.40400000000001,0.0
1600499,Kings,2019,8.0,9,2019-07-01,3,496.789,1047.5520000000001,"[199.858, 172.19599999999997, 124.73500000000001]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-03 00:00:00')]",5.534210891780427,9.020128263506255,496.789,296.931,124.73500000000001,0.0
1600527,Kings,2019,8.0,10,2019-07-01,3,614.8240000000001,1130.771,"[259.961, 197.56, 157.303]","[Timestamp('2019-07-09 00:00:00'), Timestamp('2019-08-11 00:00:00'), Timestamp('2019-09-07 00:00:00')]",35.302724072553545,71.2105053319674,614.8240000000001,354.863,157.303,0.0
1600832,Kings,2019,7.0,9,2019-07-01,3,436.92100000000005,864.541,"[195.24200000000002, 149.551, 92.12800000000001]","[Timestamp('2019-07-14 00:00:00'), Timestamp('2019-08-15 00:00:00'), Timestamp('2019-09-07 00:00:00')]",7.166004357363342,10.272236843253113,436.92100000000005,241.679,92.12800000000001,0.0
1601284,Kings,2019,6.0,6,2019-07-01,2,281.17100000000005,656.462,"[126.095, 155.07600000000002]","[Timestamp('2019-07-21 00:00:00'), Timestamp('2019-08-18 00:00:00')]",26.30049006803471,24.261598073882507,281.17100000000005,155.07600000000002,0.0,0.0
1601292,Kings,2019,5.0,6,2019-07-01,2,237.60399999999998,602.9440000000001,"[125.279, 112.325]","[Timestamp('2019-07-15 00:00:00'), Timestamp('2019-08-11 00:00:00')]",8.933489825171561,6.964018754659,237.60399999999998,112.325,0.0,0.0
1601404,Kings,2019,6.0,7,2019-07-01,2,432.146,889.6239999999999,"[326.293, 105.853]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-25 00:00:00')]",19.029416089561334,26.97994109396185,432.146,105.853,0.0,0.0
1601470,Kings,2019,6.0,7,2019-07-01,2,208.703,589.6,"[126.19300000000001, 82.50999999999999]","[Timestamp('2019-07-25 00:00:00'), Timestamp('2019-08-14 00:00:00')]",1.1302505792550968,0.7739064522384398,208.703,82.50999999999999,0.0,0.0
1601957,Kings,2019,8.0,9,2019-07-01,2,268.83599999999996,777.192,"[144.42, 124.41599999999998]","[Timestamp('2019-07-17 00:00:00'), Timestamp('2019-08-06 00:00:00')]",4.8210794412267735,4.252230028417456,268.83599999999996,124.41599999999998,0.0,0.0
1602013,Kings,2019,6.0,8,2019-07-01,0,0.0,401.78400000000005,[],[],49.59965457148873,0.0,0.0,0.0,0.0,0.0
1602168,Kings,2019,6.0,7,2019-07-01,2,335.65799999999996,715.3769999999998,"[167.892, 167.76599999999996]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-17 00:00:00')]",27.560696073906453,30.350945284695836,335.65799999999996,167.76599999999996,0.0,0.0
1602238,Kings,2019,8.0,9,2019-07-01,2,367.1,990.4830000000001,"[160.136, 206.964]","[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-08 00:00:00')]",96.47498738386291,116.19412030385851,367.1,206.964,0.0,0.0
1602466,Kings,2019,8.0,8,2019-07-01,3,454.282,997.001,"[202.48199999999997, 134.86, 116.94]","[Timestamp('2019-07-19 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-01 00:00:00')]",7.492993184090699,11.167755674721427,454.282,251.8,116.94,0.0
1602517,Kings,2019,5.0,5,2019-07-01,2,527.1010000000001,744.5320000000002,"[268.01800000000003, 259.083]","[Timestamp('2019-07-06 00:00:00'), Timestamp('2019-08-10 00:00:00')]",37.7633238130937,65.30539942652725,527.1010000000001,259.083,0.0,0.0
