UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft
1300982,Imperial,2021,6.0,6,2021-07-01,2,417.76099999999997,829.6980000000001,"[208.311, 209.45]","[Timestamp('2021-07-03 00:00:00'), Timestamp('2021-08-14 00:00:00')]",27.184798546803616,37.259673968868846
1301002,Imperial,2021,5.0,6,2021-07-01,2,478.08399999999995,989.5269999999999,"[244.703, 233.38099999999997]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-17 00:00:00')]",93.10762599159776,146.04089981813325
1301009,Imperial,2021,6.0,8,2021-07-01,1,135.49099999999999,1066.381,[135.49099999999999],[Timestamp('2021-07-23 00:00:00')],74.01738739652663,32.902525707817546
1301052,Imperial,2021,6.0,7,2021-07-01,2,404.53200000000004,1171.8770000000002,"[140.403, 264.129]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-09-03 00:00:00')]",38.70936558307063,51.37525288074386
1301074,Imperial,2021,6.0,7,2021-07-01,1,142.46300000000002,1012.211,[142.46300000000002],[Timestamp('2021-07-20 00:00:00')],6.282026877741188,2.9362086452875427
1301175,Imperial,2021,6.0,6,2021-07-01,2,522.6729999999999,1371.3,"[404.88499999999993, 117.78799999999998]","[Timestamp('2021-08-21 00:00:00'), Timestamp('2021-09-10 00:00:00')]",77.90891282462715,133.5987047007426
1301198,Imperial,2021,6.0,7,2021-07-01,2,392.238,1149.881,"[228.271, 163.967]","[Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-18 00:00:00')]",41.626352502679566,53.5677075227888
1301254,Imperial,2021,6.0,9,2021-07-01,2,448.615,1143.932,"[376.829, 71.786]","[Timestamp('2021-08-14 00:00:00'), Timestamp('2021-09-03 00:00:00')]",25.769419321806478,37.928307247546634
1301255,Imperial,2021,6.0,8,2021-07-01,2,501.803,1075.7469999999998,"[393.54, 108.26299999999999]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-09 00:00:00')]",11.747784046705988,19.34079159445277
1301277,Imperial,2021,7.0,0,2021-07-01,2,401.59899999999993,1154.7379999999998,"[236.46299999999997, 165.136]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-12 00:00:00')]",35.16565583637318,46.33363588658671
1301319,Imperial,2021,7.0,9,2021-07-01,3,641.25,1366.301,"[230.334, 214.672, 196.244]","[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-08-08 00:00:00'), Timestamp('2021-09-09 00:00:00')]",39.94726531720138,84.04259804676963
1301371,Imperial,2021,8.0,0,2021-07-01,3,433.596,1372.123,"[185.937, 147.524, 100.135]","[Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-30 00:00:00'), Timestamp('2021-09-19 00:00:00')]",12.165725444834722,17.30646289363043
1301391,Imperial,2021,5.0,5,2021-07-01,1,363.17699999999996,1102.728,[363.17699999999996],[Timestamp('2021-08-15 00:00:00')],36.762220507273675,43.803126499902
1301509,Imperial,2021,9.0,0,2021-07-01,3,517.3009999999999,1329.8,"[191.023, 208.30400000000003, 117.97399999999999]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-19 00:00:00'), Timestamp('2021-09-11 00:00:00')]",18.785660433153254,31.882680209089926
1301513,Imperial,2021,9.0,0,2021-07-01,3,486.898,1452.815,"[168.189, 169.95300000000003, 148.756]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-23 00:00:00'), Timestamp('2021-09-26 00:00:00')]",53.760362991786636,85.87865229650568
1301569,Imperial,2021,5.0,6,2021-07-01,2,454.05899999999997,1038.383,"[242.941, 211.118]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-17 00:00:00')]",8.332179824267236,12.412405639196052
1301821,Imperial,2021,5.0,5,2021-07-01,2,327.72399999999993,855.784,"[143.13, 184.59399999999997]","[Timestamp('2021-07-22 00:00:00'), Timestamp('2021-09-04 00:00:00')]",5.808369277956361,6.24521657890082
1302122,Imperial,2021,6.0,7,2021-07-01,2,458.486,983.0490000000001,"[361.21799999999996, 97.26800000000001]","[Timestamp('2021-07-19 00:00:00'), Timestamp('2021-08-08 00:00:00')]",12.98809748725697,19.536945093643368
1302164,Imperial,2021,9.0,0,2021-07-01,2,301.768,1272.202,"[182.346, 119.42199999999998]","[Timestamp('2021-08-02 00:00:00'), Timestamp('2021-09-01 00:00:00')]",94.75334235551732,93.81078286069472
1302175,Imperial,2021,6.0,0,2021-07-01,2,436.03100000000006,1234.1650000000002,"[270.50300000000004, 165.52800000000002]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-29 00:00:00')]",68.33669921873626,97.75892157823094
1302200,Imperial,2021,6.0,9,2021-07-01,2,349.889,851.129,"[230.20299999999997, 119.68600000000002]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-11 00:00:00')]",41.5555598002681,47.702865035944896
1302282,Imperial,2021,5.0,6,2021-07-01,1,328.656,959.0709999999999,[328.656],[Timestamp('2021-07-06 00:00:00')],33.49409004313399,36.11559598824227
1302527,Imperial,2021,9.0,0,2021-07-01,3,582.741,1447.084,"[256.819, 192.949, 132.973]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-13 00:00:00'), Timestamp('2021-09-12 00:00:00')]",74.15011875710925,141.76612321075
1302561,Imperial,2021,6.0,8,2021-07-01,1,428.82700000000006,1127.0010000000002,[428.82700000000006],[Timestamp('2021-07-16 00:00:00')],69.65373788997148,97.99673050571786
1302580,Imperial,2021,8.0,0,2021-07-01,2,464.80099999999993,1380.721,"[280.804, 183.99699999999999]","[Timestamp('2021-07-15 00:00:00'), Timestamp('2021-08-28 00:00:00')]",59.82098123463105,91.22326738463826
1302603,Imperial,2021,6.0,7,2021-07-01,1,192.60700000000003,1122.236,[192.60700000000003],[Timestamp('2021-08-04 00:00:00')],37.5934706879317,23.755792679758734
1302622,Imperial,2021,8.0,11,2021-07-01,3,387.97399999999993,1099.593,"[152.114, 161.00799999999998, 74.852]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-05 00:00:00')]",41.381951265085256,52.67428202139168
1302700,Imperial,2021,7.0,8,2021-07-01,3,543.219,1069.7140000000002,"[241.69500000000002, 136.96, 164.56399999999996]","[Timestamp('2021-07-02 00:00:00'), Timestamp('2021-07-30 00:00:00'), Timestamp('2021-09-02 00:00:00')]",5.570706549520508,9.928194360642982
1302713,Imperial,2021,6.0,6,2021-07-01,2,569.3200000000002,1207.708,"[517.6380000000001, 51.682]","[Timestamp('2021-08-17 00:00:00'), Timestamp('2021-09-06 00:00:00')]",73.032487434336,136.41356872085362
1302717,Imperial,2021,7.0,10,2021-07-01,2,338.96900000000005,1112.527,"[165.28900000000002, 173.68]","[Timestamp('2021-08-01 00:00:00'), Timestamp('2021-09-02 00:00:00')]",16.67582139384992,18.5452313059446
1302738,Imperial,2021,6.0,7,2021-07-01,1,169.413,848.9830000000001,[169.413],[Timestamp('2021-08-01 00:00:00')],36.984183955818374,20.55643555284468
1302813,Imperial,2021,7.0,10,2021-07-01,2,749.835,1414.346,"[545.7090000000001, 204.12599999999998]","[Timestamp('2021-08-05 00:00:00'), Timestamp('2021-09-10 00:00:00')]",73.36993363674503,180.49653605153776
1302828,Imperial,2021,7.0,7,2021-07-01,1,123.76699999999998,1045.99,[123.76699999999998],[Timestamp('2021-07-09 00:00:00')],69.16209376163933,28.08393982479269
1302832,Imperial,2021,3.0,0,2021-07-01,1,152.59400000000002,386.776,[152.59400000000002],[Timestamp('2021-07-19 00:00:00')],8.76202156650756,4.386587660497555
1303097,Imperial,2021,9.0,0,2021-07-01,3,399.60400000000004,1223.7440000000001,"[106.478, 150.336, 142.79]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-23 00:00:00'), Timestamp('2021-09-25 00:00:00')]",23.47479479704101,30.776318569805696
1303142,Imperial,2021,6.0,6,2021-07-01,2,347.322,853.7429999999999,"[184.226, 163.096]","[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-09-06 00:00:00')]",25.305077174414638,28.835334692821657
1303150,Imperial,2021,9.0,0,2021-07-01,2,240.02099999999996,1114.9789999999998,"[133.69099999999997, 106.33]","[Timestamp('2021-08-03 00:00:00'), Timestamp('2021-09-07 00:00:00')]",42.15539941988273,33.196132297111774
1303190,Imperial,2021,3.0,0,2021-07-01,2,440.971,747.844,"[227.58100000000002, 213.39000000000001]","[Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-28 00:00:00')]",108.63095062059652,157.16239805155863
1303194,Imperial,2021,6.0,8,2021-07-01,2,397.054,909.951,"[235.81400000000002, 161.23999999999998]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-05 00:00:00')]",46.02492429027715,59.955315909290356
1303244,Imperial,2021,8.0,0,2021-07-01,2,223.345,921.0329999999999,"[114.00099999999999, 109.34400000000001]","[Timestamp('2021-08-02 00:00:00'), Timestamp('2021-09-07 00:00:00')]",39.68909393244768,29.082548176976797
1303251,Imperial,2021,6.0,6,2021-07-01,2,527.172,955.105,"[401.11, 126.062]","[Timestamp('2021-07-03 00:00:00'), Timestamp('2021-07-27 00:00:00')]",53.0913208220418,91.82499271783931
1303264,Imperial,2021,6.0,6,2021-07-01,1,121.157,857.3370000000001,[121.157],[Timestamp('2021-07-16 00:00:00')],68.77303993863434,27.33705774227402
1303285,Imperial,2021,6.0,0,2021-07-01,2,409.711,1061.585,"[242.513, 167.198]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-07 00:00:00')]",79.56302609608014,106.9483168794327
1303400,Imperial,2021,4.0,0,2021-07-01,2,409.99699999999996,820.162,"[212.46499999999995, 197.53199999999998]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-25 00:00:00')]",60.50388497271664,81.38586393424836
1303467,Imperial,2021,4.0,0,2021-07-01,2,412.178,1084.852,"[241.96299999999997, 170.215]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-08-03 00:00:00')]",71.2945340113354,96.41088726943634
1303513,Imperial,2021,9.0,0,2021-07-01,3,407.22999999999996,1037.4950000000001,"[224.161, 84.52999999999999, 98.539]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-21 00:00:00')]",2.9983736627548176,4.005996413004082
1303564,Imperial,2021,5.0,5,2021-07-01,2,449.50199999999995,1303.371,"[259.234, 190.26799999999997]","[Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-09 00:00:00')]",33.34152439696241,49.170216205654185
1303683,Imperial,2021,6.0,0,2021-07-01,2,507.32000000000005,1108.552,"[244.866, 262.454]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-23 00:00:00')]",51.66903854558807,85.9997921094086
1303701,Imperial,2021,6.0,0,2021-07-01,2,544.793,1215.2939999999999,"[329.139, 215.654]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-09-01 00:00:00')]",36.39173011113172,65.04579994236806
1303712,Imperial,2021,7.0,9,2021-07-01,2,365.183,1031.431,"[200.69400000000002, 164.489]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-06 00:00:00')]",30.90060359855117,37.02222809688226
1303718,Imperial,2021,6.0,6,2021-07-01,2,359.281,1134.166,"[263.063, 96.218]","[Timestamp('2021-08-09 00:00:00'), Timestamp('2021-08-29 00:00:00')]",88.05369065789804,103.79271008287489
1303774,Imperial,2021,7.0,11,2021-07-01,3,603.414,1233.838,"[351.09000000000003, 169.574, 82.75000000000003]","[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-08-27 00:00:00')]",17.600082664763345,34.84296680142884
1303807,Imperial,2021,7.0,11,2021-07-01,2,346.781,1101.48,"[227.44899999999998, 119.33200000000002]","[Timestamp('2021-08-04 00:00:00'), Timestamp('2021-09-03 00:00:00')]",25.3219182472379,28.809580484564982
1303813,Imperial,2021,6.0,7,2021-07-01,2,189.351,796.693,"[100.28700000000002, 89.064]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-02 00:00:00')]",59.15423599850626,36.74840466060747
1303922,Imperial,2021,9.0,0,2021-07-01,4,605.02,1491.762,"[205.68099999999998, 177.25900000000001, 113.773, 108.30699999999999]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-08 00:00:00'), Timestamp('2021-08-31 00:00:00'), Timestamp('2021-09-20 00:00:00')]",72.5122766606251,143.93496596197966
1304017,Imperial,2021,7.0,9,2021-07-01,2,243.21399999999997,1166.388,"[132.98399999999998, 110.22999999999999]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-10 00:00:00')]",73.43954533507483,58.60080570579031
1304086,Imperial,2021,8.0,0,2021-07-01,2,244.411,967.935,"[131.977, 112.43400000000001]","[Timestamp('2021-08-03 00:00:00'), Timestamp('2021-09-07 00:00:00')]",37.30840235774401,29.91661393916854
1304146,Imperial,2021,8.0,0,2021-07-01,3,341.374,828.171,"[117.532, 140.167, 83.675]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-08 00:00:00'), Timestamp('2021-09-21 00:00:00')]",3.148591421035964,3.526401731511585
1304226,Imperial,2021,6.0,6,2021-07-01,2,308.703,1048.174,"[200.654, 108.049]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-02 00:00:00')]",19.164251429538005,19.409651932587497
1304251,Imperial,2021,9.0,0,2021-07-01,2,291.161,1306.664,"[172.544, 118.617]","[Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-06 00:00:00')]",27.15052020636917,25.935605688342037
1304331,Imperial,2021,8.0,0,2021-07-01,3,568.45,1262.633,"[199.70300000000003, 194.65200000000002, 174.095]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-02 00:00:00'), Timestamp('2021-09-06 00:00:00')]",70.52390606112881,131.52662204871612
1304368,Imperial,2021,9.0,0,2021-07-01,2,265.03999999999996,1232.3139999999999,"[157.57299999999998, 107.46699999999997]","[Timestamp('2021-07-29 00:00:00'), Timestamp('2021-08-18 00:00:00')]",70.7964286200126,61.561303941758986
1304387,Imperial,2021,5.0,5,2021-07-01,3,682.5939999999999,1031.1639999999998,"[396.00199999999995, 167.608, 118.984]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-12 00:00:00'), Timestamp('2021-09-05 00:00:00')]",33.65415760684332,75.36786764266931
1304394,Imperial,2021,6.0,0,2021-07-01,2,422.399,970.8779999999999,"[208.089, 214.30999999999997]","[Timestamp('2021-07-19 00:00:00'), Timestamp('2021-08-24 00:00:00')]",75.50001402964959,104.62969299904842
1304479,Imperial,2021,8.0,0,2021-07-01,3,379.33700000000005,1247.326,"[112.55100000000002, 217.81500000000003, 48.971000000000004]","[Timestamp('2021-07-14 00:00:00'), Timestamp('2021-09-02 00:00:00'), Timestamp('2021-09-24 00:00:00')]",38.601779974486014,48.04161223812862
1304538,Imperial,2021,7.0,0,2021-07-01,2,328.519,1039.901,"[210.17000000000002, 118.34899999999999]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-07 00:00:00')]",66.73251117183175,71.92551784008856
1304567,Imperial,2021,6.0,6,2021-07-01,2,429.125,1113.8310000000001,"[198.68200000000002, 230.44299999999998]","[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-09-06 00:00:00')]",24.93607680187585,35.107263640436265
1304624,Imperial,2021,8.0,0,2021-07-01,3,470.136,1138.1680000000001,"[163.74200000000002, 158.938, 147.45600000000002]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-09-16 00:00:00')]",67.94890883092704,104.8071791408685
1304652,Imperial,2021,7.0,0,2021-07-01,2,564.7800000000001,1237.0800000000002,"[409.0620000000001, 155.718]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-03 00:00:00')]",78.6280448530431,145.6940524019084
1304663,Imperial,2021,6.0,6,2021-07-01,2,392.66700000000003,1314.1550000000002,"[276.774, 115.893]","[Timestamp('2021-08-15 00:00:00'), Timestamp('2021-09-10 00:00:00')]",61.00498656430227,78.59135518124961
1304747,Imperial,2021,6.0,6,2021-07-01,1,242.247,1323.2040000000002,[242.247],[Timestamp('2021-08-06 00:00:00')],71.98369777740993,57.21074421090624
1304779,Imperial,2021,5.0,0,2021-07-01,2,327.12300000000005,802.285,"[186.04400000000007, 141.07899999999998]","[Timestamp('2021-07-24 00:00:00'), Timestamp('2021-08-22 00:00:00')]",8.680558684879907,9.31630708226368
1304948,Imperial,2021,7.0,0,2021-07-01,2,403.89700000000005,1253.5760000000002,"[261.398, 142.499]","[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-08-09 00:00:00')]",72.0987341417267,95.5395748807119
1304958,Imperial,2021,6.0,6,2021-07-01,2,510.9420000000001,1052.334,"[410.9530000000001, 99.98900000000002]","[Timestamp('2021-07-22 00:00:00'), Timestamp('2021-08-11 00:00:00')]",64.28920541892242,107.76920995785783
1304993,Imperial,2021,5.0,6,2021-07-01,1,148.531,900.9839999999999,[148.531],[Timestamp('2021-07-20 00:00:00')],33.43850629973824,16.294799144378022
1304997,Imperial,2021,5.0,0,2021-07-01,2,458.665,1109.293,"[313.572, 145.09300000000002]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-08-03 00:00:00')]",104.75752283276982,157.63979399636605
1305080,Imperial,2021,8.0,0,2021-07-01,3,404.392,1122.647,"[170.21, 121.619, 112.56299999999999]","[Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-26 00:00:00'), Timestamp('2021-09-15 00:00:00')]",103.6719786255651,137.54632145783964
1305117,Imperial,2021,5.0,5,2021-07-01,2,445.329,1177.9610000000002,"[350.353, 94.97600000000001]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-01 00:00:00')]",72.44252616812824,105.84238102338053
1305118,Imperial,2021,6.0,6,2021-07-01,2,516.0539999999999,1048.251,"[447.4669999999999, 68.58699999999999]","[Timestamp('2021-08-11 00:00:00'), Timestamp('2021-08-31 00:00:00')]",58.7654511718104,99.4952301148866
1305165,Imperial,2021,6.0,6,2021-07-01,0,0.0,700.7199999999999,[],[],38.95033160666769,0.0
1305254,Imperial,2021,7.0,7,2021-07-01,2,435.05800000000005,1158.0149999999999,"[260.33200000000005, 174.726]","[Timestamp('2021-07-25 00:00:00'), Timestamp('2021-08-26 00:00:00')]",67.75705510868828,96.71341496547147
1305313,Imperial,2021,9.0,0,2021-07-01,3,375.764,1046.966,"[140.804, 136.832, 98.12800000000001]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-15 00:00:00'), Timestamp('2021-09-11 00:00:00')]",38.27370572709938,47.18464815891657
1305362,Imperial,2021,7.0,0,2021-07-01,2,376.14199999999994,1088.1639999999998,"[271.5059999999999, 104.636]","[Timestamp('2021-08-08 00:00:00'), Timestamp('2021-09-02 00:00:00')]",59.09887957011307,72.93166259600218
1305381,Imperial,2021,9.0,0,2021-07-01,3,370.09000000000003,1015.2330000000001,"[119.28099999999998, 135.59400000000002, 115.215]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-22 00:00:00')]",35.27754264724554,42.834205243829075
1305392,Imperial,2021,4.0,0,2021-07-01,2,525.659,665.3009999999999,"[257.29400000000004, 268.36499999999995]","[Timestamp('2021-07-08 00:00:00'), Timestamp('2021-09-02 00:00:00')]",16.76510824975357,28.913156290870116
1305450,Imperial,2021,6.0,6,2021-07-01,2,430.8019999999999,1285.7569999999998,"[294.9829999999999, 135.81900000000002]","[Timestamp('2021-07-14 00:00:00'), Timestamp('2021-08-06 00:00:00')]",67.09691355539682,94.83426690778234
1305488,Imperial,2021,9.0,0,2021-07-01,2,228.95600000000002,1003.5169999999999,"[117.2, 111.756]","[Timestamp('2021-08-01 00:00:00'), Timestamp('2021-09-07 00:00:00')]",16.339646050507167,12.273818901377686
1305564,Imperial,2021,8.0,0,2021-07-01,2,334.221,1197.397,"[202.71599999999998, 131.50500000000002]","[Timestamp('2021-08-05 00:00:00'), Timestamp('2021-09-12 00:00:00')]",67.08140381618736,73.5564759345471
1305618,Imperial,2021,7.0,8,2021-07-01,3,130.166,777.1260000000001,"[24.521, 44.075, 61.57]","[Timestamp('2021-07-02 00:00:00'), Timestamp('2021-08-14 00:00:00'), Timestamp('2021-09-06 00:00:00')]",35.97331158063952,15.362539616816022
1305623,Imperial,2021,6.0,0,2021-07-01,3,0.0,0.0,"[0.0, 0.0, 0.0]","[Timestamp('2021-07-04 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-09-12 00:00:00')]",73.05898273910267,0.0
1305627,Imperial,2021,6.0,6,2021-07-01,2,398.511,1070.304,"[235.572, 162.93900000000002]","[Timestamp('2021-07-02 00:00:00'), Timestamp('2021-08-05 00:00:00')]",33.688538618972416,44.04610634378385
1305685,Imperial,2021,8.0,0,2021-07-01,3,362.33700000000005,943.294,"[156.69700000000003, 98.171, 107.46900000000001]","[Timestamp('2021-07-03 00:00:00'), Timestamp('2021-08-02 00:00:00'), Timestamp('2021-09-07 00:00:00')]",34.8181447000241,41.39075490870286
1305700,Imperial,2021,6.0,0,2021-07-01,2,260.59000000000003,711.852,"[156.228, 104.36200000000001]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-07 00:00:00')]",2.5209171619618282,2.1552683833190054
1305753,Imperial,2021,9.0,0,2021-07-01,3,396.241,1393.6719999999998,"[201.136, 120.56199999999998, 74.54299999999999]","[Timestamp('2021-08-02 00:00:00'), Timestamp('2021-08-28 00:00:00'), Timestamp('2021-09-21 00:00:00')]",36.044194733992434,46.85757140942223
1305771,Imperial,2021,4.0,0,2021-07-01,2,398.19100000000003,831.538,"[341.75700000000006, 56.434]","[Timestamp('2021-07-08 00:00:00'), Timestamp('2021-07-31 00:00:00')]",147.35021503894964,192.49845628797374
1305828,Imperial,2021,6.0,6,2021-07-01,2,486.65,1038.414,"[411.231, 75.419]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-07 00:00:00')]",73.3221355384572,117.06764192844551
1305832,Imperial,2021,9.0,0,2021-07-01,3,443.01599999999996,1337.595,"[158.05900000000003, 156.16199999999998, 128.795]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-24 00:00:00'), Timestamp('2021-09-25 00:00:00')]",72.50403927867255,105.3820520507887
1305845,Imperial,2021,8.0,0,2021-07-01,3,647.896,1413.624,"[251.81499999999997, 266.552, 129.529]","[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-09-22 00:00:00')]",45.4837999572906,96.68232302207595
1305934,Imperial,2021,7.0,0,2021-07-01,2,489.303,1397.2189999999998,"[289.532, 199.77100000000002]","[Timestamp('2021-07-14 00:00:00'), Timestamp('2021-08-23 00:00:00')]",73.92287179878055,118.67021961863095
1305956,Imperial,2021,6.0,0,2021-07-01,2,596.2669999999999,1254.045,"[481.96799999999996, 114.29900000000002]","[Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-22 00:00:00')]",65.16763573327107,127.48461501236987
1306050,Imperial,2021,4.0,0,2021-07-01,2,373.231,772.194,"[200.74800000000002, 172.48299999999998]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-22 00:00:00')]",31.264144888403138,38.28329416287267
1306114,Imperial,2021,6.0,0,2021-07-01,3,588.941,971.2610000000001,"[273.122, 179.93, 135.889]","[Timestamp('2021-07-02 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-09-12 00:00:00')]",70.60795634891852,136.430185105277
1306207,Imperial,2021,5.0,5,2021-07-01,0,0.0,922.9830000000001,[],[],68.99369823133995,0.0
1306270,Imperial,2021,4.0,0,2021-07-01,2,167.319,536.911,"[116.868, 50.451]","[Timestamp('2021-08-13 00:00:00'), Timestamp('2021-09-08 00:00:00')]",38.1141177457135,20.922624892044084
1306325,Imperial,2021,8.0,10,2021-07-01,2,264.76300000000003,1022.195,"[175.15500000000003, 89.608]","[Timestamp('2021-08-15 00:00:00'), Timestamp('2021-09-10 00:00:00')]",38.60255407405419,33.531916090252004
1306403,Imperial,2021,8.0,0,2021-07-01,3,379.50500000000005,1171.4900000000002,"[195.42300000000003, 89.143, 94.93900000000001]","[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-08-25 00:00:00')]",107.9293094007702,134.3822590686985
1306451,Imperial,2021,6.0,8,2021-07-01,2,512.6899999999999,1175.4199999999998,"[343.90799999999996, 168.782]","[Timestamp('2021-07-14 00:00:00'), Timestamp('2021-08-16 00:00:00')]",61.54419090083832,103.52064052805379
1306485,Imperial,2021,9.0,0,2021-07-01,3,386.305,1384.15,"[202.161, 109.653, 74.49099999999999]","[Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-28 00:00:00'), Timestamp('2021-09-21 00:00:00')]",32.66268525253539,41.39684588740382
1306496,Imperial,2021,5.0,0,2021-07-01,2,396.76899999999995,935.415,"[193.67299999999997, 203.09599999999998]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-24 00:00:00')]",28.69415176780173,37.352197843697255
1306541,Imperial,2021,10.0,0,2021-07-01,3,396.706,1353.461,"[125.93600000000002, 127.673, 143.09699999999998]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-09-24 00:00:00')]",70.95866772136048,92.3547547147967
1306583,Imperial,2021,6.0,6,2021-07-01,2,378.24300000000005,1172.7649999999999,"[253.95200000000003, 124.291]","[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-08-02 00:00:00')]",123.4811759779146,153.2345487054277
1306637,Imperial,2021,7.0,0,2021-07-01,3,579.568,1311.851,"[233.54600000000002, 222.91399999999996, 123.108]","[Timestamp('2021-07-27 00:00:00'), Timestamp('2021-09-01 00:00:00'), Timestamp('2021-09-24 00:00:00')]",26.785150199478814,50.93115462864677
1306662,Imperial,2021,7.0,11,2021-07-01,2,347.158,1326.4759999999999,"[261.683, 85.475]","[Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-17 00:00:00')]",73.25679724695004,83.4372809011046
1306777,Imperial,2021,6.0,6,2021-07-01,0,0.0,847.4680000000001,[],[],35.01140333712868,0.0
1306822,Imperial,2021,8.0,9,2021-07-01,3,455.44100000000003,1020.524,"[179.54700000000003, 157.51600000000002, 118.378]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-25 00:00:00')]",15.002221150751248,22.416753947241798
1306960,Imperial,2021,7.0,0,2021-07-01,2,304.581,1279.3700000000001,"[174.608, 129.973]","[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-22 00:00:00')]",12.082572410235931,12.073891034389995
1307017,Imperial,2021,6.0,6,2021-07-01,2,552.817,1213.2349999999997,"[294.80199999999996, 258.015]","[Timestamp('2021-07-08 00:00:00'), Timestamp('2021-08-16 00:00:00')]",93.89445566742162,170.29675622932092
1307031,Imperial,2021,8.0,0,2021-07-01,3,438.443,1176.771,"[176.486, 163.535, 98.42200000000001]","[Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-22 00:00:00'), Timestamp('2021-09-21 00:00:00')]",38.949391737361914,56.02719213091919
1307037,Imperial,2021,6.0,6,2021-07-01,1,153.83099999999996,897.74,[153.83099999999996],[Timestamp('2021-07-27 00:00:00')],58.10656511957866,29.32608602004561
1307091,Imperial,2021,6.0,8,2021-07-01,2,458.807,1246.534,"[253.25199999999998, 205.555]","[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-08-15 00:00:00')]",103.75909505795637,156.1856926714429
