UniqueID,county,WY,n_cuttings,n_cp_season,et_cum_minET_to_last_cut_mm,cut_match_ratio,gdd5_mean
1520103,Kern,2020,8,10,1209.8000000000002,0.8,4211.0537109375
1520241,Kern,2020,7,8,983.35,0.875,4195.39990234375
1520282,Kern,2020,7,8,1108.7240000000002,0.875,4210.001953125
1520283,Kern,2020,7,9,664.397,0.7777777777777778,3869.273681640625
1520310,Kern,2020,10,11,1054.1259999999997,0.9090909090909091,4295.97265625
1520317,Kern,2020,7,8,1084.6740000000002,0.875,4665.43505859375
1520357,Kern,2020,7,9,1015.3399999999999,0.7777777777777778,3901.5498046875
1520378,Kern,2020,9,9,1193.887,1.0,4475.57080078125
1520389,Kern,2020,8,9,1039.737,0.8888888888888888,4333.5517578125
1520426,Kern,2020,7,7,1074.5230000000001,1.0,3922.68896484375
1520480,Kern,2020,9,12,1216.0350000000003,0.75,4336.0849609375
1520547,Kern,2020,7,8,1044.65,0.875,3633.919677734375
1520595,Kern,2020,8,8,1135.847,1.0,4732.87353515625
1500019,Kern,2021,8,9,780.838,0.8888888888888888,3451.173583984375
1500041,Kern,2021,8,10,1071.9750000000001,0.8,3951.8173828125
1500057,Kern,2021,8,8,1148.353,1.0,4724.5791015625
1500128,Kern,2021,8,10,1112.659,0.8,4384.814453125
1500145,Kern,2021,8,9,1170.6570000000002,0.8888888888888888,3864.140869140625
1500157,Kern,2021,8,8,927.1500000000002,1.0,3903.43994140625
1500223,Kern,2021,6,7,830.7470000000001,0.8571428571428571,3582.94921875
1500264,Kern,2021,9,10,806.441,0.9,4671.24365234375
1500285,Kern,2021,8,8,1153.164,1.0,4299.21728515625
1500657,Kern,2021,8,9,1110.7669999999998,0.8888888888888888,4529.650390625
1500988,Kern,2021,8,10,898.903,0.8,4211.69384765625
1501006,Kern,2021,8,12,1082.189,0.6666666666666666,4094.593017578125
1501462,Kern,2021,7,9,843.827,0.7777777777777778,4149.466796875
1501463,Kern,2021,7,9,960.6119999999999,0.7777777777777778,4146.38330078125
1501484,Kern,2021,8,9,989.9190000000001,0.8888888888888888,4235.85888671875
1501754,Kern,2021,7,7,787.71,1.0,4343.5966796875
1502078,Kern,2021,7,8,772.9660000000001,0.875,4339.77734375
1502089,Kern,2021,7,9,1046.286,0.7777777777777778,4430.1767578125
1502489,Kern,2021,8,8,868.591,1.0,4563.62109375
1502906,Kern,2021,6,8,908.635,0.75,4089.330810546875
1503212,Kern,2021,8,11,1029.402,0.7272727272727273,4140.8349609375
1503478,Kern,2021,7,7,1139.8229999999999,1.0,4616.60498046875
1503803,Kern,2021,8,9,1144.92,0.8888888888888888,4521.50390625
1504447,Kern,2021,8,9,1162.8980000000001,0.8888888888888888,4501.0283203125
1504667,Kern,2021,8,10,925.7629999999999,0.8,4632.0517578125
1505800,Kern,2021,8,8,1069.228,1.0,4364.2138671875
1505906,Kern,2021,7,7,974.379,1.0,4098.25634765625
1506581,Kern,2021,8,12,1035.374,0.6666666666666666,4297.759765625
1507111,Kern,2021,9,12,1044.545,0.75,4370.98095703125
1507165,Kern,2021,7,8,1078.899,0.875,4439.4951171875
1507166,Kern,2021,8,11,1127.8980000000001,0.7272727272727273,4132.48388671875
1507861,Kern,2021,7,9,1111.369,0.7777777777777778,4436.51171875
1508086,Kern,2021,7,7,990.4630000000001,1.0,4143.34912109375
1508323,Kern,2021,7,8,1006.0279999999999,0.875,4027.06201171875
1508542,Kern,2021,6,9,890.482,0.6666666666666666,3625.7314453125
1509191,Kern,2021,7,7,894.2930000000001,1.0,4389.1865234375
1509319,Kern,2021,8,9,926.378,0.8888888888888888,4394.359375
1509495,Kern,2021,8,9,1000.917,0.8888888888888888,4323.35498046875
1510333,Kern,2021,6,9,680.5889999999999,0.6666666666666666,3705.92431640625
1510459,Kern,2021,7,9,731.6850000000001,0.7777777777777778,3418.033447265625
1510646,Kern,2021,6,6,924.493,1.0,3820.608642578125
1510709,Kern,2021,7,9,578.6999999999999,0.7777777777777778,3694.44677734375
1510738,Kern,2021,9,9,1092.8719999999998,1.0,4430.94384765625
1512735,Kern,2021,6,6,768.999,1.0,3173.653076171875
1514238,Kern,2021,8,11,1000.5400000000001,0.7272727272727273,3884.291259765625
1514865,Kern,2021,5,6,447.39700000000005,0.8333333333333334,2606.051025390625
1515282,Kern,2021,7,7,713.933,1.0,4110.32373046875
1515286,Kern,2021,9,9,982.404,1.0,4152.341796875
1515321,Kern,2021,6,8,845.2160000000001,0.75,3510.3837890625
1515435,Kern,2021,7,8,1137.8,0.875,4426.47265625
1515576,Kern,2021,7,8,1107.9950000000001,0.875,4026.538818359375
1515588,Kern,2021,7,9,908.4100000000002,0.7777777777777778,4154.97607421875
1515647,Kern,2021,6,7,850.277,0.8571428571428571,3903.29736328125
1515691,Kern,2021,8,10,1010.246,0.8,4589.9453125
1515758,Kern,2021,6,8,858.7099999999999,0.75,3125.4443359375
1515809,Kern,2021,8,10,1147.662,0.8,4511.6435546875
1515863,Kern,2021,7,7,902.896,1.0,4352.84326171875
1515885,Kern,2021,6,8,749.077,0.75,3593.044921875
1515921,Kern,2021,7,8,827.8050000000001,0.875,4117.45166015625
1515941,Kern,2021,8,10,1281.9649999999997,0.8,4550.0048828125
1515970,Kern,2021,7,10,1097.661,0.7,4080.630859375
1515998,Kern,2021,7,7,978.928,1.0,4398.25830078125
1516065,Kern,2021,7,10,985.886,0.7,4228.90625
1516109,Kern,2021,7,11,860.0440000000001,0.6363636363636364,3290.81494140625
1516114,Kern,2021,7,9,929.967,0.7777777777777778,3872.131103515625
1516119,Kern,2021,7,7,1062.3849999999998,1.0,4348.7587890625
1516142,Kern,2021,9,10,998.449,0.9,4057.35888671875
1516156,Kern,2021,6,8,993.9300000000001,0.75,3930.42822265625
1516160,Kern,2021,7,10,953.3960000000001,0.7,4215.3115234375
1516190,Kern,2021,8,12,1014.483,0.6666666666666666,4035.954833984375
1516279,Kern,2021,9,10,1020.8030000000002,0.9,3952.031494140625
1516355,Kern,2021,6,7,582.375,0.8571428571428571,2655.4658203125
1516376,Kern,2021,7,7,999.0299999999999,1.0,4568.1357421875
1516472,Kern,2021,8,9,1182.547,0.8888888888888888,4273.2392578125
1516499,Kern,2021,8,9,1188.3780000000002,0.8888888888888888,4546.42529296875
1516550,Kern,2021,7,8,913.287,0.875,4337.57080078125
1516632,Kern,2021,8,10,709.171,0.8,4119.98291015625
1516643,Kern,2021,7,10,836.8860000000001,0.7,4340.72705078125
1516653,Kern,2021,7,7,1052.301,1.0,4036.09912109375
1516694,Kern,2021,9,9,1207.324,1.0,4298.51123046875
1516723,Kern,2021,6,8,969.5120000000001,0.75,3752.572265625
1516762,Kern,2021,8,11,1170.8539999999998,0.7272727272727273,4405.0634765625
1516772,Kern,2021,7,9,655.682,0.7777777777777778,2717.050048828125
1516864,Kern,2021,8,8,826.4229999999999,1.0,3677.70361328125
1516893,Kern,2021,7,9,1080.2630000000001,0.7777777777777778,4405.58837890625
1516928,Kern,2021,6,7,713.4849999999999,0.8571428571428571,4095.05908203125
1516958,Kern,2021,8,9,1051.291,0.8888888888888888,4049.610107421875
1516977,Kern,2021,8,10,1131.5590000000002,0.8,4371.24267578125
1517026,Kern,2021,8,9,966.358,0.8888888888888888,3916.576171875
1517053,Kern,2021,8,9,1030.6329999999998,0.8888888888888888,4172.5625
1517085,Kern,2021,7,8,1027.194,0.875,4252.5341796875
1517200,Kern,2021,6,7,1125.3100000000002,0.8571428571428571,4400.9228515625
1517206,Kern,2021,8,8,653.4250000000001,1.0,3567.8935546875
1517225,Kern,2021,7,9,924.539,0.7777777777777778,3775.91259765625
1517243,Kern,2021,7,7,1043.674,1.0,3742.41845703125
1517318,Kern,2021,8,8,684.0750000000002,1.0,4440.1123046875
1517327,Kern,2021,8,10,1094.176,0.8,4384.3916015625
1517342,Kern,2021,9,11,1014.5029999999999,0.8181818181818182,3936.15185546875
1517439,Kern,2021,6,7,841.065,0.8571428571428571,3893.501220703125
1517543,Kern,2021,8,8,934.4599999999999,1.0,4269.39501953125
1517545,Kern,2021,7,12,1061.5900000000001,0.5833333333333334,3975.74072265625
1517643,Kern,2021,8,8,835.1229999999999,1.0,4432.74609375
1517891,Kern,2021,7,8,877.417,0.875,3966.60986328125
1517937,Kern,2021,8,9,823.5289999999999,0.8888888888888888,4548.1162109375
1517940,Kern,2021,7,8,1220.728,0.875,4838.021484375
1517941,Kern,2021,7,12,914.527,0.5833333333333334,3939.072021484375
1518000,Kern,2021,8,8,1116.2140000000002,1.0,4357.9072265625
1518002,Kern,2021,7,9,1019.131,0.7777777777777778,3914.655029296875
1518004,Kern,2021,7,8,923.2850000000001,0.875,3931.93310546875
1518009,Kern,2021,7,7,1131.5059999999999,1.0,4634.5341796875
1518056,Kern,2021,8,8,1027.301,1.0,4257.7412109375
1518064,Kern,2021,7,7,840.2869999999999,1.0,4585.06298828125
1518100,Kern,2021,8,10,1053.672,0.8,3713.69189453125
1518150,Kern,2021,7,9,1100.0330000000001,0.7777777777777778,4591.2236328125
1518199,Kern,2021,6,8,919.658,0.75,4199.9072265625
1518361,Kern,2021,6,7,675.6650000000001,0.8571428571428571,3588.04248046875
1518412,Kern,2021,7,7,798.2170000000001,1.0,4574.580078125
1518444,Kern,2021,6,8,792.129,0.75,3773.767578125
1518461,Kern,2021,6,8,829.472,0.75,3607.7666015625
1518501,Kern,2021,7,8,1057.8319999999999,0.875,4067.16015625
1518541,Kern,2021,5,5,578.5049999999999,1.0,2628.75244140625
1518545,Kern,2021,6,9,1101.333,0.6666666666666666,4210.69091796875
1518559,Kern,2021,9,11,1149.067,0.8181818181818182,4660.2158203125
1518573,Kern,2021,6,7,836.745,0.8571428571428571,3980.1142578125
1518594,Kern,2021,5,5,627.337,1.0,2733.72607421875
1518646,Kern,2021,7,9,978.2629999999999,0.7777777777777778,3933.539306640625
1518665,Kern,2021,6,7,846.8239999999998,0.8571428571428571,3664.52880859375
1518724,Kern,2021,8,10,1066.833,0.8,4198.630859375
1518988,Kern,2021,9,9,990.4459999999999,1.0,4418.5263671875
1518992,Kern,2021,8,9,1179.1529999999998,0.8888888888888888,4334.63720703125
1519043,Kern,2021,8,8,1061.2520000000002,1.0,4304.87255859375
1519133,Kern,2021,7,9,1085.435,0.7777777777777778,4609.244140625
1519221,Kern,2021,6,7,1069.8780000000002,0.8571428571428571,4010.1337890625
1519277,Kern,2021,7,9,1008.767,0.7777777777777778,4272.07763671875
1519302,Kern,2021,6,7,1193.295,0.8571428571428571,4268.6865234375
1519356,Kern,2021,8,10,1047.151,0.8,4236.68505859375
1519409,Kern,2021,6,8,861.3420000000001,0.75,4012.91064453125
1519448,Kern,2021,8,10,1097.555,0.8,4252.9072265625
1519496,Kern,2021,9,11,1031.348,0.8181818181818182,4508.16796875
1519506,Kern,2021,10,12,1022.8140000000001,0.8333333333333334,4647.7978515625
1519553,Kern,2021,8,8,954.919,1.0,4567.69580078125
1519615,Kern,2021,8,8,1068.032,1.0,4364.2138671875
1519622,Kern,2021,7,7,941.0509999999999,1.0,4452.9287109375
1519659,Kern,2021,9,10,922.2189999999999,0.9,4629.4091796875
1519694,Kern,2021,7,9,1019.8639999999999,0.7777777777777778,4559.72998046875
1519743,Kern,2021,8,10,1000.678,0.8,4256.748046875
1519744,Kern,2021,5,7,803.558,0.7142857142857143,4128.9931640625
1519764,Kern,2021,7,8,987.8380000000001,0.875,3741.366943359375
1519769,Kern,2021,7,10,1063.4769999999999,0.7,3915.45556640625
1519790,Kern,2021,8,8,1042.059,1.0,4067.13671875
1519800,Kern,2021,6,7,901.9330000000001,0.8571428571428571,4127.4794921875
1519801,Kern,2021,6,7,1015.6980000000001,0.8571428571428571,3854.523681640625
1519803,Kern,2021,6,6,673.357,1.0,3815.069091796875
1519804,Kern,2021,9,12,1058.5059999999999,0.75,4443.15234375
1519867,Kern,2021,7,8,1051.4879999999998,0.875,4045.231201171875
1519895,Kern,2021,5,5,819.6919999999999,1.0,3319.083984375
1519935,Kern,2021,7,10,976.8340000000001,0.7,3981.68896484375
1519954,Kern,2021,7,7,939.3199999999999,1.0,3704.35400390625
1519958,Kern,2021,7,7,991.809,1.0,4103.716796875
1519962,Kern,2021,8,9,1023.2729999999999,0.8888888888888888,4272.0478515625
1520004,Kern,2021,6,6,800.66,1.0,3994.57763671875
1520030,Kern,2021,7,7,992.59,1.0,4640.3828125
1520103,Kern,2021,8,10,1124.155,0.8,4382.54248046875
1520241,Kern,2021,6,6,1010.317,1.0,4104.98828125
1520282,Kern,2021,8,9,1051.4740000000002,0.8888888888888888,4236.451171875
1520283,Kern,2021,7,8,1069.771,0.875,4059.5341796875
1520310,Kern,2021,8,9,984.441,0.8888888888888888,4240.3115234375
1520317,Kern,2021,7,8,1012.007,0.875,4672.5986328125
1520357,Kern,2021,6,7,911.1659999999999,0.8571428571428571,3589.28662109375
1520378,Kern,2021,8,8,1106.3659999999998,1.0,4292.0869140625
1520389,Kern,2021,8,8,1127.829,1.0,4500.5146484375
1520426,Kern,2021,8,9,1041.166,0.8888888888888888,4139.25390625
1520480,Kern,2021,8,9,873.4219999999999,0.8888888888888888,3726.245849609375
1520547,Kern,2021,7,8,1237.249,0.875,4434.73681640625
1520595,Kern,2021,7,8,1004.2400000000001,0.875,4234.248046875
1500019,Kern,2022,6,7,974.694,0.8571428571428571,3845.55224609375
1500041,Kern,2022,7,9,962.8000000000001,0.7777777777777778,3953.4365234375
1500057,Kern,2022,6,6,1004.826,1.0,4345.6650390625
1500128,Kern,2022,7,9,927.396,0.7777777777777778,3573.4267578125
1500145,Kern,2022,8,9,1262.701,0.8888888888888888,4021.119873046875
1500157,Kern,2022,8,11,917.333,0.7272727272727273,3865.920654296875
1500223,Kern,2022,5,5,834.6700000000001,1.0,3249.81396484375
1500264,Kern,2022,7,7,721.981,1.0,4305.8134765625
1500285,Kern,2022,8,13,1151.4769999999999,0.6153846153846154,4416.77783203125
1500657,Kern,2022,6,7,1133.26,0.8571428571428571,3764.14697265625
1500988,Kern,2022,7,8,756.702,0.875,4294.4560546875
1501006,Kern,2022,6,7,896.427,0.8571428571428571,3875.73779296875
1501462,Kern,2022,7,7,910.3380000000001,1.0,4277.14208984375
1501463,Kern,2022,7,8,1013.665,0.875,4318.599609375
1501484,Kern,2022,8,8,963.569,1.0,3833.155029296875
1501754,Kern,2022,8,9,851.6139999999999,0.8888888888888888,4564.7607421875
1502078,Kern,2022,8,9,797.6979999999999,0.8888888888888888,4567.83642578125
1502089,Kern,2022,8,10,1076.5770000000002,0.8,4320.62890625
1502489,Kern,2022,7,8,854.351,0.875,4318.212890625
1502906,Kern,2022,7,9,1013.2700000000001,0.7777777777777778,4184.29296875
1503212,Kern,2022,7,7,881.75,1.0,3770.482177734375
1503478,Kern,2022,7,8,944.71,0.875,4114.31298828125
1503803,Kern,2022,9,12,1068.543,0.75,4138.74609375
1504447,Kern,2022,8,11,1000.7510000000001,0.7272727272727273,3783.5849609375
1504667,Kern,2022,7,8,809.7629999999999,0.875,4025.462158203125
1505800,Kern,2022,6,7,1063.665,0.8571428571428571,4004.31103515625
1505906,Kern,2022,8,11,1156.4460000000001,0.7272727272727273,4104.7119140625
1506581,Kern,2022,7,11,884.106,0.6363636363636364,3909.47607421875
1507111,Kern,2022,7,8,1140.692,0.875,4415.5
1507165,Kern,2022,6,9,785.711,0.6666666666666666,3299.319091796875
1507166,Kern,2022,7,8,986.242,0.875,3757.303955078125
1507861,Kern,2022,8,8,1033.082,1.0,4303.8017578125
1508086,Kern,2022,7,7,907.3589999999999,1.0,3700.958984375
1508323,Kern,2022,8,9,980.779,0.8888888888888888,4105.078125
1508542,Kern,2022,8,8,914.85,1.0,3772.836669921875
1509191,Kern,2022,7,9,1230.7939999999999,0.7777777777777778,4243.59423828125
1509319,Kern,2022,7,8,1192.7060000000001,0.875,4479.31005859375
1509495,Kern,2022,7,8,972.3069999999999,0.875,4356.130859375
1510333,Kern,2022,6,7,737.982,0.8571428571428571,3775.12255859375
1510459,Kern,2022,7,10,895.786,0.7,3647.21923828125
1510646,Kern,2022,8,10,1132.8359999999998,0.8,4483.20751953125
1510709,Kern,2022,8,10,1298.34,0.8,4157.873046875
1510738,Kern,2022,8,9,1134.684,0.8888888888888888,4406.6865234375
1512735,Kern,2022,8,10,1102.761,0.8,4019.73974609375
1514238,Kern,2022,6,7,1186.3539999999998,0.8571428571428571,4340.35107421875
1514865,Kern,2022,6,7,1019.9639999999998,0.8571428571428571,3723.44091796875
1515282,Kern,2022,7,9,909.6610000000001,0.7777777777777778,3932.935791015625
1515286,Kern,2022,8,9,1111.126,0.8888888888888888,4310.44921875
1515321,Kern,2022,8,9,1063.654,0.8888888888888888,4027.423583984375
1515435,Kern,2022,8,10,1158.3870000000002,0.8,4533.9892578125
1515576,Kern,2022,6,8,957.455,0.75,3883.8525390625
1515588,Kern,2022,8,8,1082.085,1.0,4059.68701171875
1515647,Kern,2022,7,7,685.5060000000001,1.0,3464.266357421875
1515691,Kern,2022,7,7,902.5999999999999,1.0,4096.177734375
1515758,Kern,2022,8,9,1074.3370000000002,0.8888888888888888,4283.125
1515809,Kern,2022,6,6,1153.7669999999998,1.0,4286.64892578125
1515863,Kern,2022,5,5,898.756,1.0,3303.1513671875
1515885,Kern,2022,6,9,762.067,0.6666666666666666,3170.808349609375
1515921,Kern,2022,8,9,749.1610000000001,0.8888888888888888,3788.646484375
1515941,Kern,2022,7,8,1155.4769999999999,0.875,4047.497314453125
1515970,Kern,2022,9,11,1107.203,0.8181818181818182,4129.177734375
1515998,Kern,2022,7,9,1000.366,0.7777777777777778,3964.97412109375
1516065,Kern,2022,7,9,920.8570000000001,0.7777777777777778,3897.09228515625
1516109,Kern,2022,7,11,844.079,0.6363636363636364,3637.552734375
1516114,Kern,2022,6,7,904.071,0.8571428571428571,3864.56103515625
1516119,Kern,2022,8,9,1030.714,0.8888888888888888,3922.2041015625
1516142,Kern,2022,8,9,637.789,0.8888888888888888,3678.47509765625
1516156,Kern,2022,7,10,975.6270000000001,0.7,3806.855712890625
1516160,Kern,2022,7,7,843.452,1.0,3738.572509765625
1516190,Kern,2022,7,8,1034.403,0.875,3986.587890625
1516279,Kern,2022,7,9,894.0270000000002,0.7777777777777778,3821.58935546875
1516355,Kern,2022,6,7,863.46,0.8571428571428571,3421.1875
1516376,Kern,2022,6,6,947.5649999999999,1.0,4140.1357421875
1516472,Kern,2022,8,10,1165.779,0.8,4288.33349609375
1516499,Kern,2022,7,9,1088.302,0.7777777777777778,4166.4423828125
1516550,Kern,2022,8,9,961.7210000000001,0.8888888888888888,3996.82568359375
1516632,Kern,2022,7,9,865.1149999999999,0.7777777777777778,3855.043701171875
1516643,Kern,2022,6,7,910.5450000000001,0.8571428571428571,3782.392822265625
1516653,Kern,2022,7,8,929.701,0.875,3744.721435546875
1516694,Kern,2022,7,9,1161.663,0.7777777777777778,3925.369140625
1516723,Kern,2022,6,8,953.1179999999999,0.75,3808.71826171875
1516762,Kern,2022,8,9,1073.3880000000001,0.8888888888888888,3922.45166015625
1516772,Kern,2022,8,9,1125.176,0.8888888888888888,4474.859375
1516864,Kern,2022,9,9,1015.8129999999999,1.0,3959.8369140625
1516893,Kern,2022,8,9,1130.828,0.8888888888888888,4436.443359375
1516928,Kern,2022,7,8,1169.952,0.875,4412.3193359375
1516958,Kern,2022,7,7,971.3689999999999,1.0,3737.1162109375
1516977,Kern,2022,7,8,1142.162,0.875,4456.57470703125
1517026,Kern,2022,5,5,757.432,1.0,3159.385009765625
1517053,Kern,2022,7,9,1092.5080000000003,0.7777777777777778,4026.411376953125
1517085,Kern,2022,8,9,1065.233,0.8888888888888888,4266.94140625
1517200,Kern,2022,7,7,1052.7640000000001,1.0,4278.94873046875
1517206,Kern,2022,6,7,1035.1879999999999,0.8571428571428571,3816.44140625
1517225,Kern,2022,8,9,965.962,0.8888888888888888,4051.521728515625
1517243,Kern,2022,7,8,1100.8519999999999,0.875,4156.263671875
1517318,Kern,2022,7,8,867.295,0.875,4083.939208984375
1517327,Kern,2022,7,8,1139.67,0.875,4556.9765625
1517342,Kern,2022,7,9,796.8550000000001,0.7777777777777778,3174.640869140625
1517439,Kern,2022,9,11,1158.269,0.8181818181818182,4087.31982421875
1517543,Kern,2022,6,6,608.732,1.0,2923.03515625
1517545,Kern,2022,8,10,936.364,0.8,4017.5146484375
1517643,Kern,2022,8,9,860.347,0.8888888888888888,4298.60498046875
1517891,Kern,2022,7,7,906.182,1.0,3848.04638671875
1517937,Kern,2022,8,9,994.453,0.8888888888888888,4567.89013671875
1517940,Kern,2022,8,9,1108.0700000000002,0.8888888888888888,4258.8056640625
1517941,Kern,2022,7,7,818.066,1.0,3734.365234375
1518000,Kern,2022,8,10,1100.184,0.8,4147.4189453125
1518002,Kern,2022,7,7,1036.102,1.0,3840.466796875
1518004,Kern,2022,9,10,1197.729,0.9,4572.9208984375
1518009,Kern,2022,7,8,999.068,0.875,4070.572998046875
1518056,Kern,2022,8,9,917.325,0.8888888888888888,3824.282958984375
1518064,Kern,2022,8,9,834.921,0.8888888888888888,4192.3447265625
1518100,Kern,2022,7,8,1128.943,0.875,4226.95703125
1518150,Kern,2022,7,8,1098.675,0.875,4410.7236328125
1518199,Kern,2022,7,7,1052.045,1.0,4554.037109375
1518361,Kern,2022,7,8,816.516,0.875,3885.708984375
1518412,Kern,2022,7,7,754.816,1.0,4128.17041015625
1518444,Kern,2022,5,5,836.0540000000001,1.0,3175.380859375
1518461,Kern,2022,7,9,991.668,0.7777777777777778,3920.45361328125
1518501,Kern,2022,8,8,1047.134,1.0,4215.93212890625
1518541,Kern,2022,7,9,1126.161,0.7777777777777778,4446.720703125
1518545,Kern,2022,8,8,927.9190000000001,1.0,3594.18896484375
1518559,Kern,2022,6,8,979.3620000000001,0.75,3845.3212890625
1518573,Kern,2022,9,10,1111.1470000000002,0.9,4589.6337890625
1518594,Kern,2022,7,7,1114.208,1.0,4431.615234375
1518646,Kern,2022,7,8,1140.481,0.875,4302.10888671875
1518665,Kern,2022,8,9,1006.411,0.8888888888888888,4442.20751953125
1518724,Kern,2022,7,11,1107.742,0.6363636363636364,4182.0625
1518988,Kern,2022,7,9,1171.714,0.7777777777777778,4101.0546875
1518992,Kern,2022,8,10,1154.0700000000002,0.8,4152.451171875
1519043,Kern,2022,8,11,1127.845,0.7272727272727273,4385.978515625
1519133,Kern,2022,6,7,1128.5819999999999,0.8571428571428571,4285.7490234375
1519221,Kern,2022,7,8,1114.75,0.875,4224.1748046875
1519277,Kern,2022,7,8,1099.3339999999998,0.875,4548.53857421875
1519302,Kern,2022,8,8,1136.396,1.0,4308.302734375
1519356,Kern,2022,8,9,1106.9410000000003,0.8888888888888888,4419.34912109375
1519409,Kern,2022,7,8,1186.874,0.875,4398.2119140625
1519448,Kern,2022,7,9,1083.191,0.7777777777777778,3931.77734375
1519496,Kern,2022,8,10,1013.0369999999999,0.8,4417.62890625
1519506,Kern,2022,7,9,910.9299999999998,0.7777777777777778,4126.64013671875
1519553,Kern,2022,7,9,982.8340000000001,0.7777777777777778,4300.1650390625
1519615,Kern,2022,7,8,1005.789,0.875,3887.7900390625
1519622,Kern,2022,7,8,1210.338,0.875,4481.48681640625
1519659,Kern,2022,8,8,911.294,1.0,4236.98583984375
1519694,Kern,2022,7,8,936.377,0.875,3872.6240234375
1519743,Kern,2022,8,9,907.363,0.8888888888888888,4326.712890625
1519744,Kern,2022,7,8,734.818,0.875,3941.958984375
1519764,Kern,2022,6,7,941.161,0.8571428571428571,3882.1181640625
1519769,Kern,2022,7,7,1070.91,1.0,3840.48583984375
1519790,Kern,2022,8,8,959.964,1.0,4035.056640625
1519800,Kern,2022,8,9,919.9979999999999,0.8888888888888888,4015.095703125
1519801,Kern,2022,7,9,1059.5720000000001,0.7777777777777778,4233.2958984375
1519803,Kern,2022,7,8,779.955,0.875,4176.8544921875
1519804,Kern,2022,7,9,930.155,0.7777777777777778,3678.1181640625
1519867,Kern,2022,7,8,928.296,0.875,3839.39013671875
1519895,Kern,2022,5,7,1028.2179999999998,0.7142857142857143,3448.941650390625
1519935,Kern,2022,8,10,1010.9959999999999,0.8,4105.9609375
1519954,Kern,2022,7,9,987.492,0.7777777777777778,4218.796875
1519958,Kern,2022,8,9,1133.7559999999999,0.8888888888888888,4360.361328125
1519962,Kern,2022,7,7,929.158,1.0,3860.13916015625
1520004,Kern,2022,8,9,1098.304,0.8888888888888888,3916.7373046875
1520030,Kern,2022,7,9,1074.723,0.7777777777777778,4320.8623046875
1520103,Kern,2022,7,11,1136.73,0.6363636363636364,4198.43994140625
1520241,Kern,2022,7,8,956.0050000000001,0.875,4111.9189453125
1520282,Kern,2022,7,8,1023.979,0.875,4229.689453125
1520283,Kern,2022,7,11,1120.608,0.6363636363636364,3883.68017578125
1520310,Kern,2022,8,9,1004.1020000000001,0.8888888888888888,4030.87841796875
1520317,Kern,2022,8,8,984.901,1.0,4370.3017578125
1520357,Kern,2022,8,10,882.676,0.8,3716.955810546875
1520378,Kern,2022,7,9,994.798,0.7777777777777778,3879.763427734375
1520389,Kern,2022,9,12,1070.0710000000001,0.75,4158.09326171875
1520426,Kern,2022,8,8,1028.019,1.0,4080.41259765625
1520480,Kern,2022,8,11,1008.2270000000001,0.7272727272727273,4111.00341796875
1520547,Kern,2022,6,7,999.7910000000002,0.8571428571428571,3363.91015625
1520595,Kern,2022,9,9,1012.754,1.0,4019.547607421875
1500019,Kern,2023,7,8,938.6979999999999,0.875,3488.55419921875
1500041,Kern,2023,7,7,802.889,1.0,3503.300537109375
1500057,Kern,2023,8,8,1080.2259999999999,1.0,4274.5400390625
1500128,Kern,2023,4,4,310.108,1.0,1379.656005859375
1500145,Kern,2023,6,7,929.8879999999999,0.8571428571428571,3189.07177734375
1500157,Kern,2023,6,7,522.0229999999999,0.8571428571428571,2439.033203125
1500223,Kern,2023,8,10,925.76,0.8,3843.65283203125
1500264,Kern,2023,8,8,467.25800000000004,1.0,3841.182373046875
1500285,Kern,2023,7,8,832.566,0.875,3525.9599609375
1500657,Kern,2023,7,8,1087.999,0.875,4022.65673828125
1500988,Kern,2023,7,8,887.0090000000001,0.875,3783.7099609375
1501006,Kern,2023,5,6,643.047,0.8333333333333334,3410.29296875
1501462,Kern,2023,5,5,717.281,1.0,3646.989990234375
1501463,Kern,2023,5,6,651.1859999999999,0.8333333333333334,2670.2392578125
1501484,Kern,2023,7,7,815.5840000000001,1.0,3210.956787109375
1501754,Kern,2023,6,8,752.201,0.75,4096.64501953125
1502078,Kern,2023,8,8,684.258,1.0,4170.3486328125
1502089,Kern,2023,7,9,874.798,0.7777777777777778,3864.307861328125
1502489,Kern,2023,4,4,616.5799999999999,1.0,2833.919921875
1502906,Kern,2023,6,7,836.2120000000001,0.8571428571428571,3638.12841796875
1503212,Kern,2023,7,8,763.499,0.875,3452.916015625
1503478,Kern,2023,6,7,736.5169999999999,0.8571428571428571,3697.57470703125
1503803,Kern,2023,9,11,934.6179999999999,0.8181818181818182,3939.69677734375
1504447,Kern,2023,8,10,917.71,0.8,3555.22802734375
1504667,Kern,2023,8,10,775.5639999999999,0.8,4080.943603515625
1505800,Kern,2023,6,8,800.165,0.75,3552.462646484375
1505906,Kern,2023,7,8,975.587,0.875,3935.447021484375
1506581,Kern,2023,8,9,851.937,0.8888888888888888,3762.6787109375
1507111,Kern,2023,5,6,842.028,0.8333333333333334,3456.48095703125
1507165,Kern,2023,6,7,755.713,0.8571428571428571,3107.78759765625
1507166,Kern,2023,8,9,773.4200000000001,0.8888888888888888,3345.71875
1507861,Kern,2023,7,10,928.639,0.7,4018.3583984375
1508086,Kern,2023,7,8,1110.8659999999998,0.875,4023.73095703125
1508323,Kern,2023,4,6,739.5930000000001,0.6666666666666666,2836.215087890625
