county,WY,UniqueID,months_count,harvest_events_n,landsat_clear_passes_n,ET_open_annual_mm,ET_corr_annual_mm,delta_annual_mm,annual_pct_reduction,ET_corr_ci_low_annual_mm,ET_corr_ci_high_annual_mm,annual_ci_width_mm,annual_ci_rel_width_pct_of_corr,method,ci_alpha
Kern,2021,1515576,12,6,19,1231.442,1231.442,0.0,0.0,1231.442,1231.442,0.0,0.0,A,0.1
Kern,2021,1515647,12,5,19,966.8430000000001,951.96307,14.879929999999998,1.5390223645410885,944.7741700000001,964.371488,19.59731799999986,2.058621664808894,A,0.1
Kern,2021,1515588,12,7,19,982.351,982.351,0.0,0.0,982.351,982.351,0.0,0.0,A,0.1
Kern,2021,1515691,12,7,19,1076.0829999999999,1055.47653,20.60647,1.9149517277013022,1024.1472159999998,1062.5057899999997,38.35857399999986,3.6342422507490397,A,0.1
Kern,2021,1515758,12,6,19,1063.034,1063.034,0.0,0.0,1063.034,1063.034,0.0,0.0,A,0.1
Kern,2021,1515809,12,8,19,1192.91,1128.66771,64.24229000000001,5.3853425656587675,1127.113131,1186.137914,59.02478299999984,5.229597912391756,A,0.1
Kern,2021,1515863,12,6,19,967.1759999999999,967.1759999999999,0.0,0.0,952.0954859999999,967.1759999999999,15.080513999999994,1.5592316186505863,A,0.1
Kern,2021,1515885,12,5,19,838.8439999999998,838.8439999999998,0.0,0.0,838.8439999999998,838.8439999999998,0.0,0.0,A,0.1
Kern,2021,1515921,12,7,19,981.9549999999999,981.364916,0.5900839999999974,0.06009277410879291,961.8973474000001,981.5920239999998,19.694676599999752,2.006865772242438,A,0.1
Kern,2021,1515941,12,8,19,1336.033,1316.64459025,19.388409750000008,1.4511924293786163,1307.7624422499998,1319.5252464999999,11.762804250000045,0.893392517396556,A,0.1
Kern,2021,1515970,12,7,19,1210.399,1210.399,0.0,0.0,1210.399,1210.399,0.0,0.0,A,0.1
Kern,2021,1515998,12,7,19,1023.0800000000002,1023.0800000000002,0.0,0.0,1023.0800000000002,1023.0800000000002,0.0,0.0,A,0.1
Kern,2021,1516065,12,6,19,1078.3509999999999,1078.3509999999999,0.0,0.0,1078.3509999999999,1078.3509999999999,0.0,0.0,A,0.1
Kern,2021,1516109,12,7,19,1102.2790000000002,1102.2790000000002,0.0,0.0,1102.2790000000002,1102.2790000000002,0.0,0.0,A,0.1
Kern,2021,1516114,12,7,19,1087.404,1087.404,0.0,0.0,1087.404,1087.404,0.0,0.0,A,0.1
Kern,2021,1516119,12,6,19,1136.785,1136.785,0.0,0.0,1136.785,1136.785,0.0,0.0,A,0.1
Kern,2021,1516142,12,5,19,1097.9279999999999,1097.9279999999999,0.0,0.0,1097.9279999999999,1097.9279999999999,0.0,0.0,A,0.1
Kern,2021,1516156,12,8,19,1167.244,1167.244,0.0,0.0,1167.244,1167.244,0.0,0.0,A,0.1
Kern,2021,1516160,12,6,19,1029.1239999999998,1029.1239999999998,0.0,0.0,1029.1239999999998,1029.1239999999998,0.0,0.0,A,0.1
Kern,2021,1516190,12,7,19,1162.156,1162.156,0.0,0.0,1162.156,1162.156,0.0,0.0,A,0.1
Kern,2021,1516279,12,8,19,1145.827,1145.827,0.0,0.0,1145.827,1145.827,0.0,0.0,A,0.1
Kern,2021,1516355,12,6,19,692.5479999999999,692.5479999999999,0.0,0.0,692.5479999999999,692.5479999999999,0.0,0.0,A,0.1
Kern,2021,1516376,12,7,19,1152.115,1131.431022,20.683977999999982,1.7953049825755227,1112.3419430000001,1134.895086,22.553142999999864,1.9933290285901197,A,0.1
Kern,2021,1516472,12,6,19,1283.333,1283.333,0.0,0.0,1283.333,1283.333,0.0,0.0,A,0.1
Kern,2021,1516499,12,7,19,1298.684,1280.5023749999998,18.18162499999999,1.4000037730502564,1262.325574,1296.12930525,33.803731250000055,2.6398804024084734,A,0.1
Kern,2021,1516550,12,7,19,1085.237,1084.9200660000001,0.31693399999998917,0.0292041277619533,1053.7663726,1085.212502,31.446129400000018,2.8984743102723676,A,0.1
Kern,2021,1516632,12,5,19,742.8729999999999,739.6728117499999,3.200188249999986,0.43078537650446125,737.924084,740.0991799999999,2.1750959999999395,0.29406191027271317,A,0.1
Kern,2021,1516643,12,7,19,917.7849999999999,893.9609479999999,23.82405200000001,2.595820589789549,886.875368,917.7849999999999,30.909631999999874,3.4576042800473514,A,0.1
Kern,2021,1516653,12,6,19,1193.245,1192.0153854999999,1.2296144999999967,0.1030479490800294,1190.785771,1193.245,2.459228999999823,0.20630849483274755,A,0.1
Kern,2021,1516694,12,7,19,1285.514,1285.514,0.0,0.0,1285.514,1285.514,0.0,0.0,A,0.1
Kern,2021,1516723,12,7,19,1160.402,1160.402,0.0,0.0,1160.402,1160.402,0.0,0.0,A,0.1
Kern,2021,1516762,12,7,19,1249.443,1249.443,0.0,0.0,1249.443,1249.443,0.0,0.0,A,0.1
Kern,2021,1516772,12,6,19,1111.241,1106.193455,5.047544999999992,0.454225950986329,1088.2722549999999,1106.19709175,17.924836750000168,1.6204070516761613,A,0.1
Kern,2021,1516864,12,5,19,1052.204,1052.204,0.0,0.0,1052.204,1052.204,0.0,0.0,A,0.1
Kern,2021,1516893,12,7,19,1219.908,1206.338684,13.569315999999983,1.1123228964807168,1199.246709,1209.87951,10.632800999999972,0.8814109288731035,A,0.1
Kern,2021,1516928,12,3,19,784.701,776.3351809999999,8.365819000000002,1.0661155013183368,776.0033599999999,778.4266357500001,2.42327575000013,0.31214297758330367,A,0.1
Kern,2021,1516958,12,6,19,1174.355,1174.355,0.0,0.0,1174.355,1174.355,0.0,0.0,A,0.1
Kern,2021,1516977,12,7,19,1294.5800000000002,1292.782716,1.7972840000000048,0.13883143567798084,1278.74575025,1292.9985565,14.252806250000049,1.1024904706414755,A,0.1
Kern,2021,1517026,12,8,19,1105.835,1105.835,0.0,0.0,1105.835,1105.835,0.0,0.0,A,0.1
Kern,2021,1517053,12,5,19,1123.243,1123.243,0.0,0.0,1123.243,1123.243,0.0,0.0,A,0.1
Kern,2021,1517085,12,6,19,1117.596,1117.596,0.0,0.0,1117.596,1117.596,0.0,0.0,A,0.1
Kern,2021,1517200,12,6,19,1294.611,1274.418365,20.192634999999996,1.5597453598030602,1270.361668,1294.611,24.249332000000095,1.9027764089071406,A,0.1
Kern,2021,1517206,12,7,19,719.334,718.601083,0.7329170000000005,0.1018882744316271,718.536343,719.334,0.7976569999999583,0.1110013634644019,A,0.1
Kern,2021,1517225,12,7,19,1105.923,1105.923,0.0,0.0,1105.923,1105.923,0.0,0.0,A,0.1
Kern,2021,1517318,12,5,19,694.122,683.9651729999999,10.156827000000002,1.463262510048666,675.697451,691.4333129999999,15.735861999999884,2.3006817629294534,A,0.1
Kern,2021,1517243,12,5,19,1257.5349999999999,1257.5349999999999,0.0,0.0,1257.5349999999999,1257.5349999999999,0.0,0.0,A,0.1
Kern,2021,1517327,12,7,19,1206.835,1206.2637999999997,0.5712000000000046,0.047330413851106784,1150.8945789999998,1206.835,55.94042100000024,4.63749480005951,A,0.1
Kern,2021,1517342,12,8,19,1139.1619999999998,1139.1619999999998,0.0,0.0,1139.1619999999998,1139.1619999999998,0.0,0.0,A,0.1
Kern,2021,1517439,12,4,19,947.884,938.1747849999999,9.709214999999993,1.0243041342611536,937.325113,945.963445,8.638331999999991,0.9207593444328172,A,0.1
Kern,2021,1517543,12,7,19,993.1729999999999,993.1729999999999,0.0,0.0,993.1729999999999,993.1729999999999,0.0,0.0,A,0.1
Kern,2021,1517545,12,8,19,1228.505,1228.505,0.0,0.0,1228.505,1228.505,0.0,0.0,A,0.1
Kern,2021,1517643,12,8,19,972.18,964.658278,7.5217220000000005,0.7736964348165979,923.224333,967.215915,43.991581999999994,4.560328046031653,A,0.1
Kern,2021,1517891,12,6,19,1033.549,1033.549,0.0,0.0,1033.549,1033.549,0.0,0.0,A,0.1
Kern,2021,1517937,12,8,19,914.657,912.32005,2.336950000000016,0.25550014923627284,899.473038,912.32005,12.847012000000063,1.4081694247539625,A,0.1
Kern,2021,1517940,12,7,19,1288.937,1281.5638769999998,7.373123000000021,0.5720312940042859,1262.1276189999999,1281.5638769999998,19.436257999999953,1.5166047006176622,A,0.1
Kern,2021,1517941,12,8,19,1043.823,1043.823,0.0,0.0,1043.823,1043.823,0.0,0.0,A,0.1
Kern,2021,1518000,12,7,19,1213.198,1201.7634199999998,11.434579999999997,0.9425155662966801,1177.8507579999998,1206.169199,28.31844100000012,2.356407303527355,A,0.1
Kern,2021,1518002,12,7,19,1187.088,1187.088,0.0,0.0,1187.088,1187.088,0.0,0.0,A,0.1
Kern,2021,1518004,12,6,19,994.8830000000002,971.83891,23.04409000000001,2.3162613091187616,964.47583,974.650477,10.17464700000005,1.0469478938644317,A,0.1
Kern,2021,1518009,12,7,19,1211.442,1198.434704,13.007295999999997,1.0737035697953345,1173.544613,1198.4654497499998,24.920836749999808,2.0794488566479132,A,0.1
Kern,2021,1518056,12,7,19,1099.0639999999999,1098.44672,0.6172800000000009,0.05616415422577766,1098.2409599999999,1099.0639999999999,0.8230399999999918,0.07492762143256178,A,0.1
Kern,2021,1518064,12,6,19,925.2590000000001,920.4697600000001,4.789239999999992,0.5176107446671679,896.3500159999999,920.4697600000001,24.119744000000196,2.620373318945339,A,0.1
Kern,2021,1518100,12,6,19,1276.682,1276.682,0.0,0.0,1276.682,1276.682,0.0,0.0,A,0.1
Kern,2021,1518199,12,7,19,1088.1380000000001,1081.4693,6.6686999999999905,0.6128542519423078,1067.71233175,1087.8019107500002,20.089579000000185,1.8576189818795767,A,0.1
Kern,2021,1518150,12,7,19,1182.487,1172.031036,10.455964000000002,0.8842350063890767,1167.757392,1180.4516640000002,12.694272000000183,1.0831003284114553,A,0.1
Kern,2021,1518361,12,6,19,787.474,773.815918,13.658082000000007,1.7344168823351638,769.830956,780.0354720000001,10.204516000000126,1.3187265553252843,A,0.1
Kern,2021,1518412,12,7,19,879.767,857.89695,21.87005,2.485891150725135,840.3544835,857.89695,17.542466499999932,2.0448221082963327,A,0.1
Kern,2021,1518444,12,5,19,928.066,927.57491,0.4910899999999998,0.05291541765348582,924.40584,928.066,3.660160000000019,0.3945945454691114,A,0.1
Kern,2021,1518461,12,6,19,957.1560000000001,957.1560000000001,0.0,0.0,957.1560000000001,957.1560000000001,0.0,0.0,A,0.1
Kern,2021,1518501,12,8,19,1284.578,1281.8526189999998,2.7253809999999987,0.21216158146877798,1264.07414925,1281.8526189999998,17.778469749999886,1.3869355561226098,A,0.1
Kern,2021,1518541,12,5,19,1083.015,1075.216081,7.7989190000000015,0.720111817472519,1066.293034,1082.7507647500001,16.45773075000011,1.5306440296813333,A,0.1
Kern,2021,1518545,12,6,19,1213.99,1213.99,0.0,0.0,1213.99,1213.99,0.0,0.0,A,0.1
Kern,2021,1518559,12,8,19,1223.8310000000001,1215.863544,7.9674559999999985,0.6510258360835767,1187.406983,1215.887535,28.48055199999999,2.3424135167589157,A,0.1
Kern,2021,1518573,12,5,19,928.983,910.616003,18.36699699999999,1.9771079772180968,908.9253469999999,918.9493849999999,10.024038000000019,1.1007974785174097,A,0.1
Kern,2021,1518594,12,5,19,1072.1680000000001,1066.4627770000002,5.705223,0.5321202460808381,1066.4627770000002,1066.4627770000002,0.0,0.0,A,0.1
Kern,2021,1518646,12,8,19,1162.1599999999999,1158.382318,3.777682000000013,0.32505696289667635,1117.0961565,1158.382318,41.286161499999935,3.5641222123696066,A,0.1
Kern,2021,1518665,12,6,19,1042.417,1035.715155,6.701845000000006,0.6429140161758687,1019.30986,1039.38312425,20.07326425000008,1.9381066457408433,A,0.1
Kern,2021,1518724,12,7,19,1150.08,1150.08,0.0,0.0,1150.08,1150.08,0.0,0.0,A,0.1
Kern,2021,1518988,12,8,19,1043.866,1043.866,0.0,0.0,1043.866,1043.866,0.0,0.0,A,0.1
Kern,2021,1518992,12,8,19,1249.344,1249.344,0.0,0.0,1249.344,1249.344,0.0,0.0,A,0.1
Kern,2021,1519043,12,8,19,1148.57,1148.57,0.0,0.0,1148.57,1148.57,0.0,0.0,A,0.1
Kern,2021,1519133,12,5,19,1160.871,1155.9374730000002,4.933527000000012,0.42498494664781983,1145.3918370000001,1160.30868,14.916842999999972,1.2904541420641331,A,0.1
Kern,2021,1519221,12,5,19,1172.615,1172.615,0.0,0.0,1172.615,1172.615,0.0,0.0,A,0.1
Kern,2021,1519277,12,7,19,1114.263,1064.471222,49.79177799999999,4.468583987801802,1061.37526735,1108.763248,47.38798064999992,4.45178598261813,A,0.1
Kern,2021,1519302,12,7,19,1369.647,1368.4500269999999,1.1969729999999856,0.08739280997220347,1348.2737138124999,1368.4500269999999,20.1763131875,1.4743916686334357,A,0.1
Kern,2021,1519356,12,8,19,1123.297,1123.1296900000002,0.1673100000000005,0.014894547034310649,1123.1296900000002,1123.297,0.16730999999981577,0.014896765840088845,A,0.1
Kern,2021,1519409,12,7,19,1002.1039999999999,1002.1039999999999,0.0,0.0,1002.1039999999999,1002.1039999999999,0.0,0.0,A,0.1
Kern,2021,1519448,12,9,19,1246.939,1229.380421,17.55857900000004,1.4081345599103114,1217.252291,1240.4376020000002,23.185311000000183,1.8859346223474776,A,0.1
Kern,2021,1519496,12,8,19,1128.61,1100.213995,28.396005000000002,2.5160157184501295,1023.757288,1122.2375949999998,98.48030699999981,8.951013843447775,A,0.1
Kern,2021,1519506,12,8,19,1105.7060000000001,1075.8138159999999,29.892183999999986,2.703447751934057,1061.2172289999999,1105.098781,43.881552000000056,4.078916941516585,A,0.1
Kern,2021,1519553,12,6,19,1055.49,1042.2493900000002,13.24061000000001,1.2544514869870875,1019.1241014999999,1053.3035860000002,34.179484500000285,3.2793959706707314,A,0.1
Kern,2021,1519615,12,7,19,1151.921,1151.921,0.0,0.0,1151.921,1151.921,0.0,0.0,A,0.1
Kern,2021,1519622,12,7,19,1052.112,1049.3275202500001,2.7844797500000062,0.2646562105555308,1023.972313,1052.112,28.139687000000094,2.681687695877439,A,0.1
Kern,2021,1519659,12,6,19,994.11,972.2379545000001,21.872045499999984,2.200163513092111,918.299238,983.7813935000001,65.4821555000002,6.735198435415556,A,0.1
Kern,2021,1519694,12,7,19,1120.6180000000002,1105.5410765,15.076923500000007,1.3454115050802329,1087.4653500000002,1112.418016,24.95266599999991,2.257054625143086,A,0.1
Kern,2021,1519743,12,9,19,1142.6480000000001,1102.8313705,39.81662950000002,3.4845927617253967,1066.870245,1137.171192,70.30094699999995,6.374587165409251,A,0.1
Kern,2021,1519744,12,7,19,970.6829999999999,943.736825,26.946175000000007,2.776001537062049,936.98632,968.3047539999999,31.31843399999991,3.3185558908332218,A,0.1
Kern,2021,1519764,12,4,19,1096.5649999999998,1096.5649999999998,0.0,0.0,1096.5649999999998,1096.5649999999998,0.0,0.0,A,0.1
Kern,2021,1519769,12,7,19,1245.2450000000001,1245.2450000000001,0.0,0.0,1245.2450000000001,1245.2450000000001,0.0,0.0,A,0.1
Kern,2021,1519790,12,6,19,1189.392,1189.392,0.0,0.0,1189.392,1189.392,0.0,0.0,A,0.1
Kern,2021,1519800,12,6,19,1100.16,1100.16,0.0,0.0,1082.4656639999998,1100.16,17.69433600000025,1.6083420593368463,A,0.1
Kern,2021,1519801,12,5,19,1161.4309999999998,1161.4309999999998,0.0,0.0,1161.4309999999998,1161.4309999999998,0.0,0.0,A,0.1
Kern,2021,1519803,12,6,19,894.911,860.629621,34.28137899999999,3.830702606180949,846.9654700000001,887.93305575,40.9675857499999,4.760187745153138,A,0.1
Kern,2021,1519804,12,11,19,1096.018,1096.018,0.0,0.0,1096.018,1096.018,0.0,0.0,A,0.1
Kern,2021,1519867,12,7,19,1203.069,1203.069,0.0,0.0,1203.069,1203.069,0.0,0.0,A,0.1
Kern,2021,1519895,12,4,19,923.147,904.0530755000001,19.093924499999993,2.0683514651512698,901.792792,916.5400730000001,14.747281000000157,1.6312406206730676,A,0.1
Kern,2021,1519935,12,6,19,1141.303,1141.303,0.0,0.0,1141.303,1141.303,0.0,0.0,A,0.1
Kern,2021,1519954,12,7,19,1072.936,1072.936,0.0,0.0,1072.936,1072.936,0.0,0.0,A,0.1
Kern,2021,1519958,12,7,19,1154.642,1153.0749412500002,1.5670587500000153,0.13571814900202966,1123.071595225,1153.9969,30.925304775000086,2.681985677485564,A,0.1
Kern,2021,1519962,12,7,19,1141.0880000000002,1141.0880000000002,0.0,0.0,1095.0699260000001,1141.0880000000002,46.01807400000007,4.032824286996275,A,0.1
Kern,2021,1520004,12,5,19,873.681,873.681,0.0,0.0,873.681,873.681,0.0,0.0,A,0.1
Kern,2021,1520030,12,6,19,1086.7730000000001,1081.614032,5.158967999999987,0.4747052052268492,1080.732137,1086.0410952500001,5.30895825000016,0.4908366656619115,A,0.1
Kern,2021,1520103,12,7,19,1217.19,1181.7098760000001,35.480124000000025,2.914920760111406,1175.0581599999998,1211.725888,36.667728000000125,3.102938271457767,A,0.1
Kern,2021,1520241,12,6,19,1216.1809999999998,1211.9257369999998,4.255262999999992,0.34988731118147653,1192.1810925,1212.289334,20.108241500000076,1.659197497511358,A,0.1
Kern,2021,1520282,12,6,19,1145.616,1145.616,0.0,0.0,1145.616,1145.616,0.0,0.0,A,0.1
Kern,2021,1520283,12,5,19,1174.308,1174.308,0.0,0.0,1174.308,1174.308,0.0,0.0,A,0.1
Kern,2021,1520310,12,8,19,1049.874,1048.758908,1.1150920000000006,0.10621198353326215,1048.758908,1049.874,1.1150920000000042,0.10632491333270318,A,0.1
Kern,2021,1520317,12,7,19,1064.292,1042.236246,22.05575400000002,2.0723404855058596,1003.453098,1056.313132,52.86003400000004,5.071790028687992,A,0.1
Kern,2021,1520357,12,7,19,1123.9080000000001,1123.9080000000001,0.0,0.0,1123.9080000000001,1123.9080000000001,0.0,0.0,A,0.1
Kern,2021,1520378,12,6,19,1251.768,1236.213935,15.554064999999994,1.2425677122278245,1218.6552140000001,1246.118798,27.463583999999855,2.2215882884381055,A,0.1
Kern,2021,1520389,12,7,19,1184.019,1183.5449689999998,0.47403100000001075,0.04003575956129173,1171.9672124,1184.019,12.051787599999898,1.0182788077906906,A,0.1
Kern,2021,1520426,12,4,19,1118.9750000000001,1118.9750000000001,0.0,0.0,1118.9750000000001,1118.9750000000001,0.0,0.0,A,0.1
Kern,2021,1520480,12,5,19,967.606,967.606,0.0,0.0,967.606,967.606,0.0,0.0,A,0.1
Kern,2021,1520547,12,6,19,1295.2109999999998,1295.2109999999998,0.0,0.0,1295.2109999999998,1295.2109999999998,0.0,0.0,A,0.1
Kern,2021,1520595,12,6,19,1200.188,1198.5651460000001,1.6228539999999896,0.13521664939159442,1192.5857110000002,1200.188,7.602288999999928,0.6342825023213153,A,0.1
Kern,2022,1500019,12,5,19,1102.924,1102.924,0.0,0.0,1102.924,1102.924,0.0,0.0,A,0.1
Kern,2022,1500041,12,8,19,1095.3880000000001,1084.53244375,10.855556250000014,0.9910238426931837,1067.372117,1095.3880000000001,28.015883000000258,2.5832222135401888,A,0.1
Kern,2022,1500057,12,5,19,1130.421,1109.26445375,21.156546250000005,1.8715634484851225,1094.4231115,1121.1161775,26.693066000000044,2.4063753156211733,A,0.1
Kern,2022,1500128,12,7,19,1135.1760000000002,1135.154707125,0.021292875000000322,0.0018757333664559785,1135.1511583125002,1135.16180475,0.010646437499872263,0.0009378842754250155,A,0.1
Kern,2022,1500145,12,7,19,1323.8580000000002,1323.8580000000002,0.0,0.0,1323.8580000000002,1323.8580000000002,0.0,0.0,A,0.1
Kern,2022,1500223,12,4,19,1017.8640000000001,1016.8265480000001,1.0374520000000018,0.10192442212319149,1000.4824695,1017.7015520000001,17.219082500000127,1.6934139390703757,A,0.1
Kern,2022,1500157,12,6,19,1062.589,1062.589,0.0,0.0,1061.873422,1062.589,0.7155780000000505,0.0673428766908043,A,0.1
Kern,2022,1500264,12,7,19,802.269,793.022956,9.246043999999998,1.1524867594285704,765.394802,802.168374,36.773571999999945,4.637138398298768,A,0.1
Kern,2022,1500285,12,8,19,1191.49,1191.2737728749998,0.21622712499999963,0.01814762398341569,1190.841318625,1191.49,0.6486813750000238,0.054452753831263086,A,0.1
Kern,2022,1500657,12,5,19,1296.5500000000002,1295.33082596875,1.2191740312499917,0.09403216468705344,1294.9695892187501,1295.8275265000002,0.8579372812500878,0.06623306294038474,A,0.1
Kern,2022,1500988,12,3,19,841.5959999999999,837.9892885312499,3.6067114687499995,0.42855615624955445,836.9206332812499,839.1982047828125,2.2775715015625337,0.2717900494354111,A,0.1
Kern,2022,1501006,12,5,19,1033.171,1033.171,0.0,0.0,1019.1465805,1033.171,14.024419500000022,1.3574151326353547,A,0.1
Kern,2022,1501462,12,7,19,975.823,968.41023,7.412769999999988,0.759642886056179,962.9674289999999,975.823,12.855571000000054,1.3274922756650407,A,0.1
Kern,2022,1501463,12,7,19,1084.924,1072.9554026875,11.968597312499988,1.1031737995011621,1072.7855599375,1084.756679,11.971119062500065,1.1157145052362138,A,0.1
Kern,2022,1501484,12,7,19,1114.8799999999999,1114.8799999999999,0.0,0.0,1114.8799999999999,1114.8799999999999,0.0,0.0,A,0.1
Kern,2022,1501754,12,7,19,912.573,890.175517,22.397482999999976,2.454322339144373,857.5493755000001,909.162732,51.613356499999895,5.798110093382842,A,0.1
Kern,2022,1502078,12,7,19,859.168,816.1465555000001,43.02144450000001,5.007337854761817,774.09581875,847.3096945000001,73.21387575000006,8.970677540279105,A,0.1
Kern,2022,1502089,12,8,19,1200.206,1194.990863,5.215136999999984,0.434520157372983,1174.00260875,1197.129903,23.127294249999977,1.9353532287217141,A,0.1
Kern,2022,1502489,12,7,19,917.703,912.9600208,4.742979200000015,0.5168316110985814,912.4551872000001,914.7235056000002,2.268318400000112,0.24845758284272418,A,0.1
Kern,2022,1502906,12,3,19,1075.507,1075.507,0.0,0.0,1074.4678520000002,1075.507,1.039147999999841,0.09661936184514289,A,0.1
Kern,2022,1503212,12,5,19,1060.221,1060.221,0.0,0.0,1049.097678,1060.221,11.123321999999916,1.0491512618595478,A,0.1
Kern,2022,1503478,12,7,19,1118.417,1113.71025125,4.70674875000001,0.4208402366916821,1086.2033095,1113.981053,27.777743500000042,2.4941625049085263,A,0.1
Kern,2022,1503803,12,8,19,1179.756,1149.874887609375,29.881112390625,2.5328213961721744,1149.676404234375,1179.3106529273439,29.634248692968868,2.577171569906999,A,0.1
Kern,2022,1504447,12,8,19,1205.996,1171.2694685000001,34.72653149999999,2.8794897744271117,1171.2694685000001,1205.996,34.726531499999965,2.9648626924829604,A,0.1
Kern,2022,1504667,12,8,19,976.7520000000001,960.7557,15.99630000000002,1.6377033269448151,948.022784,976.7520000000001,28.729216000000065,2.9902727613273656,A,0.1
Kern,2022,1505800,12,6,19,1195.098,1195.098,0.0,0.0,1195.098,1195.098,0.0,0.0,A,0.1
Kern,2022,1505906,12,7,19,1305.3509999999999,1286.0831680000001,19.267832000000006,1.4760652115791084,1245.515638,1295.3890545,49.87341649999985,3.877930894434958,A,0.1
Kern,2022,1506581,12,9,19,1017.633,1017.633,0.0,0.0,1004.1959496250001,1017.633,13.437050374999899,1.3204220357437206,A,0.1
Kern,2022,1507165,12,7,19,1048.347,1026.5963100000001,21.750690000000006,2.0747605516112517,1026.5963100000001,1048.347,21.75068999999985,2.1187188954536422,A,0.1
Kern,2022,1507111,12,7,19,1175.497,1175.452522,0.04447800000000157,0.003783761251623915,1160.569927,1175.4673480000001,14.897421000000122,1.2673775181197937,A,0.1
Kern,2022,1507166,12,6,19,1173.221,1173.221,0.0,0.0,1173.221,1173.221,0.0,0.0,A,0.1
Kern,2022,1507861,12,7,19,1127.5600000000002,1071.600134,55.959866000000005,4.962916917946717,986.4555045,1089.3822260000002,102.92672150000021,9.604956012444864,A,0.1
Kern,2022,1508086,12,4,19,1013.92,1013.8543599999999,0.06563999999999837,0.0064738835411076185,942.928797,1013.8543599999999,70.9255629999999,6.995636237141585,A,0.1
Kern,2022,1508323,12,6,19,1104.094,1099.3006427687499,4.793357231250013,0.4341439434731113,1093.63432121875,1099.8577729,6.223451681250026,0.5661282672932265,A,0.1
Kern,2022,1508542,12,7,19,1067.508,1066.6836431250001,0.8243568749999994,0.07722254774671473,1052.441232375,1066.88973234375,14.448499968749957,1.35452531421791,A,0.1
Kern,2022,1509191,12,5,19,1301.3709999999999,1300.782724,0.5882759999999934,0.04520432682148238,1300.782724,1300.782724,0.0,0.0,A,0.1
Kern,2022,1509319,12,6,19,1275.9009999999998,1267.3236817000002,8.577318300000012,0.6722557863031703,1266.170963,1274.8118896,8.640926600000057,0.6818247559620313,A,0.1
Kern,2022,1509495,12,7,19,1062.4460000000001,1045.262415,17.183584999999994,1.6173607882188827,1022.61807,1049.129423,26.5113530000001,2.5363346676920457,A,0.1
Kern,2022,1510333,12,5,19,901.5809999999999,861.799186,39.781814000000004,4.412450351105448,847.1029,878.01666,30.913760000000025,3.5871187281441714,A,0.1
Kern,2022,1510459,12,5,19,1048.273,1048.273,0.0,0.0,1048.273,1048.273,0.0,0.0,A,0.1
Kern,2022,1510646,12,7,19,1185.432,1157.792884,27.63911600000001,2.3315648641170483,1151.086456,1157.882304,6.795847999999978,0.5869657772054486,A,0.1
Kern,2022,1510709,12,5,19,1428.725,1428.490792,0.2342079999999953,0.016392797774238944,1422.1596520000003,1428.490792,6.3311399999997775,0.4432048169618007,A,0.1
Kern,2022,1510738,12,7,19,1212.3690000000001,1174.171695,38.197304999999986,3.1506335942274983,1089.69725625,1191.99711,102.29985375000001,8.712512334067124,A,0.1
Kern,2022,1512735,12,6,19,1224.9,1224.9,0.0,0.0,1209.5642445,1224.9,15.335755500000005,1.2520006122948815,A,0.1
Kern,2022,1514238,12,6,19,1259.8120000000001,1259.8120000000001,0.0,0.0,1259.8120000000001,1259.8120000000001,0.0,0.0,A,0.1
Kern,2022,1514865,12,6,19,1282.983,1233.3362570000002,49.64674299999996,3.8696337363784217,1163.8283045,1233.468935,69.64063050000004,5.646524222793527,A,0.1
Kern,2022,1515282,12,5,19,1056.0810000000001,980.555349,75.52565100000004,7.151501731401287,921.5931315,1021.0113210000001,99.41818950000004,10.138967637205765,A,0.1
Kern,2022,1515286,12,8,19,1230.194,1196.19109725,34.00290275000001,2.764027685877188,1147.66027425,1208.6530275,60.99275325000008,5.098913826580068,A,0.1
Kern,2022,1515321,12,6,19,1182.096,1182.096,0.0,0.0,1167.6764130000001,1182.096,14.419586999999865,1.2198321456125276,A,0.1
Kern,2022,1515435,12,8,19,1213.7690000000002,1205.5321940000001,8.236805999999987,0.6786139702035549,1148.4831010000003,1212.5541710000002,64.07106999999996,5.314753958366703,A,0.1
Kern,2022,1515576,12,6,19,1143.323,1131.078984875,12.244015125,1.0709147917954944,1128.359743875,1132.534405,4.174661125000057,0.3690866138284246,A,0.1
Kern,2022,1515588,12,6,19,1169.7839999999999,1169.753908,0.03009200000000334,0.0025724407240997776,1169.038578,1169.753908,0.7153299999999945,0.06115217868543291,A,0.1
Kern,2022,1515647,12,5,19,679.8770000000001,649.29829,30.578710000000004,4.497682669071024,644.853258,667.1907525,22.337494500000048,3.440251552179515,A,0.1
Kern,2022,1515691,12,6,19,1035.212,1029.4705775,5.741422499999999,0.5546132096614026,985.5120265,1030.905933125,45.393906625,4.409441864306219,A,0.1
Kern,2022,1515758,12,7,19,1133.7830000000001,1115.9097875,17.873212500000008,1.5764226928786202,1115.9097875,1133.7830000000001,17.873212500000136,1.6016718107690346,A,0.1
Kern,2022,1515809,12,6,19,1252.781,1249.808336,2.9726639999999946,0.23728520786953144,1244.0487994999999,1249.808336,5.759536500000195,0.4608335801658626,A,0.1
Kern,2022,1515863,12,4,19,1085.315,1082.988182,2.326818000000003,0.2143910293324982,1066.358684,1082.988182,16.629498000000012,1.5355198031145285,A,0.1
